Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
112,0|1|2|3|4|5|6|,632|499|292|119|76|55|50|,49.988510153800554|134.4593188156105|181.3429854668015|218.2598823281492|247.3287963277921|270.2180918255229|301.86953682495283|,10.27430706823449|0.0|2.842170943040401e-14|1.7053025658242404e-13|8.526512829121202e-14|1.1368683772161603e-13|15.109065616514057|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,626|6|499|411|131|45|5|,49.707265849412046|79.33166591166884|134.4593188156105|192.0318193512307|256.9388058879081|298.00690100093203|336.6332592411396|,9.905596396323023|3.5475261815334593|0.0|16.743578120301265|11.296639536251023|9.937507198243797|7.159343433177746|,0|632|499|411|131|45|5|,0|0|0|0|0|0|0|,0|32|29|63|10|7|2|,0|600|470|348|121|38|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|554|654|159|81|4|,0|0|0|0|0|0|0|,659|4|554|654|159|81|4|,3|0|28|184|17|24|1|,657|3|526|470|142|57|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
113,0|1|2|3|4|5|6|,613|471|289|149|77|49|58|,50.0542724755865|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|299.30901145854625|,9.47514402356838|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|13.956261071546583|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,610|3|471|438|126|55|3|,49.925962148760846|76.14403893013699|134.4593188156105|193.90147321187186|256.23018902135397|297.38393055719854|334.60216131658734|,9.319537706349807|0.6462710749264609|0.0|17.490133858155055|11.158486269171155|11.433642440523862|7.447220567270551|,0|613|471|438|126|55|3|,0|0|0|0|0|0|0|,0|0|16|61|10|4|1|,0|600|448|373|116|51|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|568|657|170|86|3|,0|0|0|0|0|0|0|,562|4|568|657|170|86|3|,0|0|48|168|21|15|0|,546|4|520|489|149|71|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
114,0|1|2|3|4|5|6|,523|470|280|169|81|49|69|,50.01758672613798|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779216|270.21809182552283|301.31369222591894|,9.854311637544168|0.0|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|14.357080422954557|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,519|4|470|449|130|66|3|,49.79021957761459|79.51847424704675|134.4593188156105|195.23820945247587|255.9563000153983|299.68613931484157|337.1198562696214|,9.536532298626613|4.429255240319515|0.0|17.88550533623268|11.0925047412079|12.329660282369376|7.488867154574892|,0|523|470|449|130|66|3|,0|0|0|0|0|0|0|,0|0|28|76|17|25|0|,0|523|442|373|113|41|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|497|622|192|74|6|,0|0|0|0|0|0|0|,825|3|497|622|192|74|6|,20|0|54|214|34|18|2|,802|5|443|408|158|56|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
115,0|1|2|3|4|5|6|,783|390|240|127|100|43|52|,50.00279901014116|134.4593188156105|181.34298546680154|218.2598823281492|247.3287963277921|270.21809182552283|300.80564623626435|,9.77384756960911|0.0|5.684341886080802e-14|1.7053025658242404e-13|8.526512829121202e-14|5.684341886080802e-14|13.648787586366945|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,778|5|390|367|143|48|4|,49.82821925962241|77.16740819085842|134.4593188156105|194.11804241882106|254.21159147745936|298.3144402859869|330.70011763959496|,9.557749337907016|1.7007156481894246|0.0|17.561702074918824|10.496164202164397|10.98494636522844|2.362407293982971|,0|783|390|367|143|48|4|,0|0|0|0|0|0|0|,0|39|13|23|24|11|1|,0|744|377|344|119|37|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|717|546|182|65|3|,0|0|0|0|0|0|0|,624|5|717|546|182|65|3|,0|0|124|113|32|20|0|,624|5|593|433|150|45|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
116,0|1|2|3|4|5|6|,585|527|239|147|83|55|44|,49.640725242998535|134.45931881561052|181.34298546680157|218.25988232814936|247.32879632779213|270.2180918255229|302.4349154802647|,10.28693415323497|2.842170943040401e-14|8.526512829121202e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|14.70442014499462|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,582|3|527|386|138|41|3|,49.491341641318186|78.62114396898748|134.45931881561052|195.4020109554495|256.4513416348587|300.20039623847026|332.97334511812267|,10.100130100962991|0.6738482283493579|2.842170943040401e-14|17.926499832511233|11.206596376482901|12.582733171328073|2.571863304394423|,0|585|527|386|138|41|3|,0|0|0|0|0|0|0|,0|11|31|41|14|5|0|,0|574|496|345|124|36|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|542|658|188|70|8|,0|0|0|0|0|0|0|,599|2|542|658|188|70|8|,11|0|65|188|33|13|2|,588|2|477|470|155|57|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
117,0|1|2|3|4|5|6|,557|432|292|131|91|45|54|,50.07065348424917|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779213|270.2180918255229|300.93924541085994|,9.978168332535995|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|15.706412297663235|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,555|2|432|423|136|48|6|,49.96634719563589|79.01564857443333|134.4593188156105|192.77587787539858|254.90246027924718|296.9833083805438|332.5867416533895|,9.843337144422875|0.60544370296995|0.0|17.069149980257045|10.770118222925605|11.577622151773992|4.596986745702774|,0|557|432|423|136|48|6|,0|0|0|0|0|0|0|,0|56|16|60|10|11|2|,0|501|416|363|126|37|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|485|608|171|68|6|,0|0|0|0|0|0|0|,731|6|485|608|171|68|6|,29|0|53|171|35|22|3|,705|3|432|437|136|46|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
118,0|1|2|3|4|5|6|,647|381|245|151|72|52|45|,50.462080540146175|134.45931881561046|181.34298546680157|218.25988232814936|247.3287963277922|270.21809182552283|300.1537502769579|,9.782159410350328|2.842170943040401e-14|8.526512829121202e-14|0.0|0.0|5.684341886080802e-14|14.196210123953044|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,645|2|381|396|124|42|3|,50.37290190632705|79.22218994681339|134.45931881561046|195.41988300736597|256.9275331494211|297.7565679503284|333.7143028497707|,9.664260188233506|2.3202229852859304|2.842170943040401e-14|17.930876450001826|11.294803005998682|11.269073914817874|6.19159908203078|,0|647|381|396|124|42|3|,0|0|0|0|0|0|0|,0|41|22|55|26|9|1|,0|606|359|341|98|33|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|569|524|163|69|4|,0|0|0|0|0|0|0|,533|2|569|524|163|69|4|,36|0|120|141|43|7|0|,495|4|449|383|120|62|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
119,0|1|2|3|4|5|6|,467|403|216|123|77|33|59|,49.965134479520145|134.4593188156105|181.3429854668015|218.25988232814925|247.3287963277921|270.2180918255228|299.51632637683605|,10.463709022535108|0.0|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|0.0|13.948615551341668|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,463|4|403|339|110|55|4|,49.67532154009832|83.51098221759729|134.4593188156105|194.73761176162685|254.19558497711122|297.14921890411784|332.0640541267116|,10.024935954260384|3.875594272432717|0.0|17.750268275277953|10.489192922256231|11.203821834346233|2.7278729742332075|,0|467|403|339|110|55|4|,0|0|0|0|0|0|0|,0|0|24|53|13|6|2|,0|467|379|286|97|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|446|510|160|71|5|,0|0|0|0|0|0|0|,697|5|446|510|160|71|5|,53|0|82|154|25|23|0|,644|5|364|356|135|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
120,0|1|2|3|4|5|6|,605|325|221|95|77|50|48|,50.219153104048274|134.45931881561046|181.34298546680157|218.25988232814922|247.3287963277921|270.21809182552283|304.4384067341241|,9.664429488556427|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|8.526512829121202e-14|5.684341886080802e-14|14.778126574899325|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,600|5|325|316|127|43|5|,49.98212825599849|78.66213487002285|134.45931881561046|192.44141964980167|256.3403299883159|301.0897501039557|333.2368537535717|,9.346367264646647|1.8028442536790648|2.842170943040401e-14|16.927625608510134|11.183019177696238|11.553533181623974|4.77732876316675|,0|605|325|316|127|43|5|,0|0|0|0|0|0|0|,0|45|33|49|15|12|1|,0|560|292|267|112|31|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|528|440|139|67|8|,0|0|0|0|0|0|0|,496|1|528|440|139|67|8|,1|0|41|76|22|15|1|,494|2|487|364|117|52|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
121,0|1|2|3|4|5|6|,461|436|193|135|58|49|53|,49.97365129879291|134.4593188156105|181.3429854668015|218.2598823281494|247.3287963277922|270.21809182552283|301.86046153376805|,9.586626699932456|0.0|2.842170943040401e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|16.66451814499699|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,459|2|436|328|107|48|5|,49.85854458854235|76.39064130129556|134.4593188156105|196.53743996766113|257.81081015385564|298.4511421946575|334.58992718922923|,9.446845532995194|1.2628689966696385|0.0|18.167571717045313|11.404091284546906|13.383289703699992|6.434498514104479|,0|461|436|328|107|48|5|,0|0|0|0|0|0|0|,0|16|16|41|11|6|0|,0|445|420|287|96|42|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|429|544|151|72|7|,0|0|0|0|0|0|0|,669|4|429|544|151|72|7|,0|0|20|146|23|18|0|,665|8|409|398|128|54|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
122,0|1|2|3|4|5|6|,632|371|252|113|85|27|60|,50.835379804294924|134.4593188156105|181.3429854668015|218.25988232814927|247.3287963277921|270.2180918255227|302.4106820770323|,10.34785768561558|0.0|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|16.46603974597979|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,624|8|371|365|112|53|7|,50.51446988788693|75.8663532841183|134.4593188156105|192.7720521663421|252.84675149242364|298.0524581825095|335.40866299270505|,10.015323380768287|0.818184598664453|0.0|17.067574840786776|9.790519756764466|11.76701308319326|6.552588642311387|,0|632|371|365|112|53|7|,0|0|0|0|0|0|0|,0|31|2|21|5|12|1|,0|601|369|344|107|41|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|574|553|167|54|13|,0|0|0|0|0|0|0|,660|1|574|553|167|54|13|,0|0|27|89|0|11|3|,657|4|547|464|167|43|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
123,0|1|2|3|4|5|6|,642|482|246|161|81|74|49|,50.55611839963525|134.4593188156105|181.34298546680157|218.2598823281493|247.32879632779216|270.2180918255227|306.28283751590055|,9.916799876924856|0.0|8.526512829121202e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|16.1918801238234|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,638|4|482|407|155|39|10|,50.38862760627381|77.27089994078588|134.4593188156105|195.94647538001283|258.2565890170313|299.70200788221047|331.9480730872916|,9.71831924392748|1.3382193954755002|0.0|18.051415825261227|11.432970871254165|10.687246807891519|3.408386552343339|,0|642|482|407|155|39|10|,0|0|0|0|0|0|0|,0|11|15|30|27|5|4|,0|631|467|377|128|34|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|620|642|192|86|7|,0|0|0|0|0|0|0|,734|1|620|642|192|86|7|,22|0|59|143|29|36|0|,708|5|561|499|163|50|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
124,0|1|2|3|4|5|6|,656|509|302|155|106|41|46|,49.960727454655704|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779213|270.21809182552283|304.3166241121003|,9.99805550036949|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|18.440586397297825|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,651|5|509|457|147|39|7|,49.7378041081902|78.98534716446343|134.4593188156105|193.86403363640525|253.71288554824758|298.56939679862876|336.33689057287023|,9.701664153961891|3.3581990123109677|0.0|17.477459672609548|10.265023598421292|13.462517606768234|3.944763173581301|,0|656|509|457|147|39|7|,0|0|0|0|0|0|0|,0|2|80|93|31|8|1|,0|654|429|364|116|31|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|622|614|186|59|9|,0|0|0|0|0|0|0|,676|6|622|614|186|59|9|,44|0|119|206|56|19|4|,632|6|503|408|130|40|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
125,0|1|2|3|4|5|6|,584|455|251|127|74|45|39|,49.9888688074204|134.4593188156105|181.34298546680154|218.2598823281492|247.32879632779213|270.2180918255229|302.92916365733555|,9.725863541240221|0.0|5.684341886080802e-14|1.7053025658242404e-13|5.684341886080802e-14|1.1368683772161603e-13|16.58197845112701|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,579|5|455|378|119|34|5|,49.71945776723005|81.18666726146391|134.4593188156105|193.74628150222793|255.98441227231203|298.08584555224564|335.86372677194714|,9.322079806069489|1.8792228636888146|0.0|17.437013733382713|11.09960646554452|11.314839847586672|5.470975627015607|,0|584|455|378|119|34|5|,0|0|0|0|0|0|0|,0|28|22|41|15|1|1|,0|556|433|337|104|33|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|516|607|158|62|6|,0|0|0|0|0|0|0|,737|5|516|607|158|62|6|,0|0|59|171|25|12|1|,740|2|457|436|133|50|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
126,0|1|2|3|4|5|6|,711|411|244|147|71|42|46|,50.499319197654124|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277921|270.21809182552283|299.25670803974793|,9.523887178874926|0.0|8.526512829121202e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.25151310835399|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,709|2|411|391|113|43|3|,50.42440325963842|77.05701922422277|134.4593188156105|195.22222802081205|255.8363220880106|296.7258119844332|335.53288483259286|,9.431849711381746|1.3702476463025874|0.0|17.881420301726067|11.061341533440444|10.81822620469679|5.387618543892824|,0|711|411|391|113|43|3|,0|0|0|0|0|0|0|,0|0|9|53|7|12|1|,0|711|402|338|106|31|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|682|556|176|63|2|,0|0|0|0|0|0|0|,642|4|682|556|176|63|2|,27|0|110|142|28|16|0|,608|11|572|414|148|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
127,0|1|2|3|4|5|6|,588|518|242|128|88|41|43|,50.34480381588523|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.21809182552283|298.3518224328665|,10.632984249229477|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|13.476836000608518|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,577|11|518|370|129|41|2|,49.79146008360362|79.3701977728383|134.4593188156105|194.1142362728894|254.60368869528796|296.32200770408565|339.963024372875|,9.93344796368589|3.031102230438742|0.0|17.560469858370883|10.658006481286606|10.029820002175644|5.1710972719301935|,0|588|518|370|129|41|2|,0|0|0|0|0|0|0|,0|47|35|36|19|9|1|,0|541|483|334|110|32|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|525|638|171|60|2|,0|0|0|0|0|0|0|,494|1|525|638|171|60|2|,0|0|60|181|44|18|1|,490|5|465|457|127|42|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
128,0|1|2|3|4|5|6|,448|409|281|128|72|42|38|,50.11726423942019|134.45931881561046|181.34298546680148|218.25988232814927|247.3287963277922|270.21809182552283|299.62610180559915|,9.769175250124599|2.842170943040401e-14|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|13.770934020300936|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,443|5|409|409|114|37|1|,49.803763457341695|77.89343353157426|134.45931881561046|192.89643974125755|255.76169466906128|298.3394704880359|347.231460555441|,9.363717353808223|1.592216408819257|2.842170943040401e-14|17.118276027989683|11.04125570763814|11.482945023091665|0.0|,0|448|409|409|114|37|1|,0|0|0|0|0|0|0|,0|8|17|52|13|4|0|,0|440|392|357|101|33|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|404|580|165|58|3|,0|0|0|0|0|0|0|,493|2|404|580|165|58|3|,0|0|24|161|27|16|0|,493|2|380|419|138|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
129,0|1|2|3|4|5|6|,458|340|235|142|75|47|38|,49.68546031352637|134.4593188156105|181.34298546680157|218.25988232814933|247.32879632779213|270.2180918255229|301.8191515475181|,10.135948561773061|0.0|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|15.205002640802178|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,457|1|340|377|122|36|2|,49.62991811024686|75.0682472122601|134.4593188156105|195.24802354189805|256.1468036097047|299.7474622562822|339.10955878976665|,10.077170279024113|0.0|0.0|17.888006389801237|11.139152658661878|12.537283244489089|9.773377637288291|,0|458|340|377|122|36|2|,0|0|0|0|0|0|0|,0|12|4|27|13|3|0|,0|446|336|350|109|33|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|412|509|184|61|4|,0|0|0|0|0|0|0|,604|6|412|509|184|61|4|,17|0|12|101|29|16|0|,590|3|400|408|155|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
130,0|1|2|3|4|5|6|,546|353|219|142|98|49|43|,49.80787838850606|134.45931881561046|181.34298546680154|218.25988232814933|247.32879632779213|270.21809182552283|298.80816706368313|,10.234304400973617|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|15.567063670512155|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,543|3|353|361|147|39|4|,49.64048221003902|80.10658669104032|134.45931881561046|195.86431331807964|254.95856149370235|295.14254633781263|334.5479691409196|,10.006349451251767|4.096783206183864|2.842170943040401e-14|18.033674057472236|10.790117375352004|10.695096421794233|9.027081594257382|,0|546|353|361|147|39|4|,0|0|0|0|0|0|0|,0|48|11|69|31|18|1|,0|498|342|292|116|21|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|464|477|178|53|3|,0|0|0|0|0|0|0|,807|13|464|477|178|53|3|,69|0|82|116|34|13|1|,747|5|382|361|144|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
131,0|1|2|3|4|5|6|,700|339|218|112|76|54|35|,49.88705653593741|134.4593188156105|181.34298546680157|218.2598823281493|247.3287963277921|270.2180918255229|297.83269783526885|,9.898685640775502|0.0|8.526512829121202e-14|5.684341886080802e-14|8.526512829121202e-14|1.1368683772161603e-13|14.676663490824154|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,695|5|339|330|130|33|2|,49.69351752912264|76.78897848319116|134.4593188156105|193.8723565227741|256.83665753454176|295.09530946451645|342.9996059526844|,9.66626802285667|1.0631798086901942|0.0|17.480284893349253|11.27957534599096|9.656283701855164|8.207678851739644|,0|700|339|330|130|33|2|,0|0|0|0|0|0|0|,0|0|0|17|7|2|0|,0|700|339|313|123|31|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|666|499|155|72|2|,0|0|0|0|0|0|0|,525|6|666|499|155|72|2|,0|0|47|64|19|14|1|,525|6|619|435|136|58|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
132,0|1|2|3|4|5|6|,506|558|246|137|82|45|54|,49.93035544897746|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.2180918255229|296.53249081168946|,10.237453782617525|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|11.389086129999066|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,500|6|558|383|127|53|1|,49.5580387060862|80.95675068991605|134.4593188156105|194.5482462239938|255.43917662226355|295.729559267472|339.0878626552117|,9.710670019062604|2.512420392153865|0.0|17.695150119030636|10.948178964475213|9.866352724211543|0.0|,0|506|558|383|127|53|1|,0|0|0|0|0|0|0|,0|23|40|31|7|10|0|,0|483|518|352|120|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|463|684|177|76|3|,0|0|0|0|0|0|0|,597|5|463|684|177|76|3|,31|0|26|220|26|19|0|,567|4|437|464|151|57|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
133,0|1|2|3|4|5|6|,541|393|294|116|84|53|55|,50.171808574432205|134.45931881561046|181.3429854668015|218.25988232814925|247.3287963277921|270.2180918255229|299.4695687603988|,10.32849735595563|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|1.1368683772161603e-13|13.57047972077385|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,538|3|393|410|137|52|3|,50.01157247484294|78.90748243410751|134.45931881561046|191.78776604220724|256.18377925757113|297.49391102447356|333.7143028497707|,10.130000973246444|2.1438156970395483|2.842170943040401e-14|16.628152211634653|11.147806879399827|11.00052868857823|6.19159908203078|,0|541|393|410|137|52|3|,0|0|0|0|0|0|0|,0|46|17|51|10|8|2|,0|495|376|359|127|44|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|474|581|161|84|2|,0|0|0|0|0|0|0|,662|4|474|581|161|84|2|,0|0|27|133|22|14|0|,664|2|447|448|139|70|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
134,0|1|2|3|4|5|6|,622|403|241|158|65|62|63|,50.12877976349898|134.4593188156105|181.34298546680157|218.2598823281493|247.32879632779216|270.21809182552283|298.8771487630789|,9.840249750590194|0.0|8.526512829121202e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|12.919957216188342|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,621|1|403|399|127|61|2|,50.085774814111375|76.83485333320611|134.4593188156105|195.96170652969116|258.5030980668417|297.6195093324047|337.2351513986418|,9.789591367447006|0.0|0.0|18.054661786057846|11.44145424019972|10.978632214980765|7.898970246163401|,0|622|403|399|127|61|2|,0|0|0|0|0|0|0|,0|22|36|51|10|14|0|,0|600|367|348|117|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|568|531|176|95|4|,0|0|0|0|0|0|0|,731|4|568|531|176|95|4|,0|0|68|137|37|21|0|,730|5|500|394|139|74|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
135,0|1|2|3|4|5|6|,703|436|229|133|95|40|71|,50.34406974012929|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779208|270.2180918255228|298.97368655374447|,9.877070132719421|0.0|5.684341886080802e-14|0.0|1.1368683772161603e-13|0.0|13.96795925222311|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,698|5|436|362|135|68|3|,50.142336389459075|78.50604549369278|134.4593188156105|194.9063757501144|254.11080980860118|297.3709988596392|335.30127428679924|,9.615637025422458|3.1914684721753797|0.0|17.79754826378632|10.45178471735594|11.822918695788514|8.43591561137521|,0|703|436|362|135|68|3|,0|0|0|0|0|0|0|,0|6|32|40|13|9|0|,0|697|404|322|122|59|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|674|575|183|72|9|,0|0|0|0|0|0|0|,625|5|674|575|183|72|9|,0|0|65|109|33|14|2|,625|5|609|466|150|58|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
136,0|1|2|3|4|5|6|,602|541|275|140|78|60|61|,50.509853744094265|134.4593188156105|181.34298546680148|218.25988232814936|247.32879632779208|270.21809182552283|302.08200393624656|,9.670528190815787|0.0|0.0|0.0|1.1368683772161603e-13|5.684341886080802e-14|14.861400977969517|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,597|5|541|415|138|55|6|,50.274254788626514|78.6403690269437|134.4593188156105|193.79687838388273|257.28066393550114|298.65423003587506|333.5032646896522|,9.35948099951422|1.523770303980629|0.0|17.454501756052288|11.346874880149896|10.950200211668303|7.160694733330512|,0|602|541|415|138|55|6|,0|0|0|0|0|0|0|,0|23|41|77|25|13|1|,0|579|500|338|113|42|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|562|664|156|78|7|,0|0|0|0|0|0|0|,912|6|562|664|156|78|7|,61|0|53|158|14|15|5|,854|6|509|506|142|63|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
137,0|1|2|3|4|5|6|,788|451|309|140|81|48|58|,50.79724281232807|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255228|298.2925725482374|,9.587774681021706|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|0.0|12.416550663808604|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,783|5|451|449|129|56|2|,50.63515716807146|76.17985470291255|134.4593188156105|192.85382190463824|255.84574348973845|297.0864482061491|332.0640541267116|,9.400505955283402|0.6244686835214844|0.0|17.10102353851471|11.063838907402864|10.826990605908216|2.7278729742332075|,0|788|451|449|129|56|2|,0|0|0|0|0|0|0|,0|10|22|65|16|11|0|,0|778|429|384|113|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|721|631|186|76|4|,0|0|0|0|0|0|0|,887|6|721|631|186|76|4|,27|0|108|190|46|17|0|,860|6|613|441|140|59|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
138,0|1|2|3|4|5|6|,803|554|243|157|81|45|61|,49.994312391211885|134.45931881561046|181.34298546680154|218.2598823281493|247.32879632779216|270.2180918255229|301.362688086795|,9.713851054902733|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|14.486015253539515|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,797|6|554|400|126|57|4|,49.76772765105805|80.09231870831123|134.45931881561046|195.83286748488055|255.50354471983874|299.13283896900674|333.1380380152783|,9.381333020106768|5.007344631912304|2.842170943040401e-14|18.026780053483563|10.967575862144031|12.147753040064394|4.094019832758606|,0|803|554|400|126|57|4|,0|0|0|0|0|0|0|,0|126|63|73|19|18|2|,0|677|491|327|107|39|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|634|629|179|69|3|,0|0|0|0|0|0|0|,899|6|634|629|179|69|3|,59|0|88|182|37|18|1|,838|8|546|447|142|51|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
