Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
157,0|1|2|3|4|5|6|,909|416|226|113|70|44|51|,50.063927796949244|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779213|270.21809182552283|301.7158557295767|,9.707217235638819|0.0|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|15.775850259494625|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,901|8|416|339|114|45|6|,49.82298717655973|77.19986516831848|134.4593188156105|193.64861775391742|256.1632612567408|297.25631569795104|335.16240596676886|,9.403807078246897|2.0943985773787173|0.0|17.40279207401564|11.143020584303851|10.538690071263732|3.8275934184904212|,0|909|416|339|114|45|6|,0|0|0|0|0|0|0|,0|21|28|24|13|8|0|,0|888|388|315|101|37|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|862|544|158|67|7|,0|0|0|0|0|0|0|,603|7|862|544|158|67|7|,0|0|174|141|28|9|2|,607|3|688|403|130|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
158,0|1|2|3|4|5|6|,569|615|246|121|79|40|59|,49.40112364048748|134.4593188156105|181.34298546680157|218.25988232814927|247.32879632779205|270.2180918255228|299.6813815764713|,10.394311207272265|0.0|8.526512829121202e-14|8.526512829121202e-14|1.4210854715202004e-13|0.0|14.173169702103788|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,567|2|615|367|119|54|5|,49.3075945195158|75.91662943595605|134.4593188156105|193.51449642108787|255.02267716736537|296.5743934119249|333.2368537535717|,10.292368468735125|0.592099933674163|0.0|17.354789991118952|10.812571835033868|10.171310810518825|4.77732876316675|,0|569|615|367|119|54|5|,0|0|0|0|0|0|0|,0|0|44|20|8|19|0|,0|569|571|347|111|35|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|531|742|176|69|5|,0|0|0|0|0|0|0|,676|3|531|742|176|69|5|,0|0|38|258|20|12|0|,672|7|493|484|156|57|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
159,0|1|2|3|4|5|6|,633|451|310|125|82|56|56|,50.12945155391427|134.4593188156105|181.3429854668015|218.25988232814922|247.32879632779213|270.2180918255228|300.0720712145986|,10.09117691856252|0.0|2.842170943040401e-14|1.4210854715202004e-13|5.684341886080802e-14|0.0|15.19083326581442|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,627|6|451|435|138|51|5|,49.85832178161292|78.46251275940539|134.4593188156105|191.95128916259114|256.6172060949872|296.47401686616547|336.7722255686158|,9.74632164951125|2.5057823271566786|0.0|16.705973366111213|11.239688601647732|10.289731433686995|5.061217988745662|,0|633|451|435|138|51|5|,0|0|0|0|0|0|0|,0|2|23|64|3|13|0|,0|631|428|371|135|38|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|596|647|163|84|6|,0|0|0|0|0|0|0|,841|5|596|647|163|84|6|,14|0|27|194|22|19|1|,828|4|569|453|141|65|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
160,0|1|2|3|4|5|6|,775|506|256|152|79|49|61|,50.761242644387174|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779205|270.21809182552283|298.6591490172154|,10.371840851742121|0.0|5.684341886080802e-14|2.842170943040401e-14|1.4210854715202004e-13|5.684341886080802e-14|15.01016010445386|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,771|4|506|408|128|57|4|,50.605714696003005|80.73925469543326|134.4593188156105|195.0963391994605|256.09110476051717|295.7809789991727|339.6730717743251|,10.167840122260086|3.4460326500978296|0.0|17.848708702608185|11.125871556363366|10.576381970429935|6.4583261921502775|,0|775|506|408|128|57|4|,0|0|0|0|0|0|0|,0|4|19|34|13|12|0|,0|771|487|374|115|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|726|658|189|76|4|,0|0|0|0|0|0|0|,697|6|726|658|189|76|4|,0|0|85|151|28|11|1|,698|5|641|507|161|65|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
161,0|1|2|3|4|5|6|,680|576|293|149|97|47|61|,49.91841337614965|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|299.46965423293466|,10.034634654489041|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.18953402035908|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,675|5|576|442|144|58|3|,49.72126592917591|76.53331871760567|134.4593188156105|193.7878217390658|254.7996080527459|297.5222299896578|337.1198562696214|,9.80555150412604|0.8220175122399465|0.0|17.451383534725185|10.732594716594408|11.47793245228339|7.488867154574892|,0|680|576|442|144|58|3|,0|0|0|0|0|0|0|,0|46|49|58|19|16|1|,0|634|527|384|125|42|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|620|717|199|69|3|,0|0|0|0|0|0|0|,738|5|620|717|199|69|3|,0|0|112|189|39|14|1|,739|4|508|528|160|55|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
162,0|1|2|3|4|5|6|,709|457|324|149|81|60|53|,49.84672214797608|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|298.2908037945104|,10.335710445541919|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|12.145551344253214|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,705|4|457|473|141|52|1|,49.692686286521166|76.99554272940304|134.45931881561046|192.97219822016478|257.06892207150725|297.5062449702662|339.0878626552117|,10.15973061831381|1.1323739440930072|2.842170943040401e-14|17.14864013651218|11.317003438612465|10.85025382629926|0.0|,0|709|457|473|141|52|1|,0|0|0|0|0|0|0|,0|12|45|146|29|16|1|,0|697|412|327|112|36|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|667|599|154|73|0|,0|0|0|0|0|0|0|,826|6|667|599|154|73|0|,40|0|177|186|31|33|0|,787|5|490|413|123|40|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
163,0|1|2|3|4|5|6|,743|449|255|135|75|41|36|,50.42004354160841|134.45931881561046|181.3429854668015|218.2598823281494|247.32879632779213|270.21809182552283|298.7805899693203|,10.242249259579907|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|12.2672695737657|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,738|5|449|390|116|36|0|,50.24176347227397|76.73418177537012|134.45931881561046|194.12191130342194|255.41897835716242|298.7805899693203|nan|,10.04398788911581|1.1926206820628138|2.842170943040401e-14|17.56295366877351|10.942007212223006|12.2672695737657|nan|,0|743|449|390|116|36|0|,0|0|0|0|0|0|0|,0|11|25|72|27|16|0|,0|732|424|318|89|20|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|691|593|146|46|2|,0|0|0|0|0|0|0|,583|6|691|593|146|46|2|,0|0|146|121|19|7|0|,585|4|545|472|127|39|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
164,0|1|2|3|4|5|6|,569|476|289|136|74|43|38|,49.94121245710154|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.21809182552283|298.84925962656894|,10.153702938497505|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|14.174652224254048|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,565|4|476|425|117|36|2|,49.7278900708694|80.07299951239209|134.4593188156105|193.15639246243282|255.7411015107187|297.15554176401844|329.3361811524784|,9.863111628895705|3.2180628082936056|0.0|17.220851976438798|11.035617819515315|12.553011856838912|0.0|,0|569|476|425|117|36|2|,0|0|0|0|0|0|0|,0|51|22|68|18|6|1|,0|518|454|357|99|30|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|506|636|159|55|5|,0|0|0|0|0|0|0|,474|3|506|636|159|55|5|,14|0|36|147|34|4|1|,460|3|470|489|125|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
165,0|1|2|3|4|5|6|,433|419|286|155|67|41|52|,49.529117996857316|134.4593188156105|181.3429854668015|218.25988232814933|247.3287963277922|270.21809182552283|298.8086719440271|,10.038010199767527|0.0|2.842170943040401e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|13.585177006807788|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,431|2|419|441|108|48|4|,49.39354284996599|78.74556215193721|134.4593188156105|194.3183120280462|256.0182511000787|296.15105146939646|330.70011763959496|,9.861516770688656|0.25548104705976726|0.0|17.625257247281137|11.10805445419759|10.375615685184483|2.362407293982971|,0|433|419|441|108|48|4|,0|0|0|0|0|0|0|,0|34|16|58|19|2|1|,0|399|403|383|89|46|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|383|590|168|73|5|,0|0|0|0|0|0|0|,607|2|383|590|168|73|5|,0|0|25|179|44|33|1|,604|5|358|411|124|40|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
166,0|1|2|3|4|5|6|,570|316|230|139|77|31|36|,50.05373335518487|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277921|270.2180918255228|303.8903567715192|,10.09543367482401|0.0|8.526512829121202e-14|0.0|8.526512829121202e-14|0.0|13.43989571790831|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,565|5|316|369|108|32|4|,49.80766198249898|77.85979846869034|134.4593188156105|195.24935040915207|253.8988718873259|300.3686446021202|332.0640541267116|,9.791653143961998|2.136879446807638|0.0|17.88834409282153|10.354637032103211|9.521416686318155|2.7278729742332075|,0|570|316|369|108|32|4|,0|0|0|0|0|0|0|,0|0|0|23|18|3|1|,0|570|316|346|90|29|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|545|488|176|46|3|,0|0|0|0|0|0|0|,640|6|545|488|176|46|3|,0|0|17|117|30|10|0|,642|4|528|371|146|36|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
167,0|1|2|3|4|5|6|,606|468|201|131|80|45|37|,51.11121044582489|134.4593188156105|181.34298546680154|218.2598823281494|247.3287963277922|270.2180918255229|302.4246820921902|,9.530392948705764|0.0|5.684341886080802e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|15.101280825237344|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,603|3|468|332|125|34|3|,50.9715319475583|79.18658859740832|134.4593188156105|195.90959236088753|255.56894270697512|299.7292118251963|332.97334511812267|,9.344316913321208|2.149039775334142|0.0|18.043499880065912|10.986861838910679|12.568946719389963|2.571863304394423|,0|606|468|332|125|34|3|,0|0|0|0|0|0|0|,0|44|14|23|8|8|0|,0|562|454|309|117|26|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|533|574|184|60|5|,0|0|0|0|0|0|0|,695|3|533|574|184|60|5|,6|0|28|143|30|6|1|,689|3|505|431|154|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
168,0|1|2|3|4|5|6|,657|439|277|117|83|59|52|,49.859139660464265|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779213|270.21809182552283|299.6333682519901|,10.136214477410679|0.0|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|5.684341886080802e-14|15.355165902038873|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,654|3|439|394|142|48|4|,49.72510582688093|79.07851538162997|134.4593188156105|192.30561727588199|256.8391374148774|296.6381524070758|335.57595839096166|,9.961804861323813|3.0343516465908067|0.0|16.86792967863253|11.2800008791578|11.724528561937106|4.006758920004264|,0|657|439|394|142|48|4|,0|0|0|0|0|0|0|,0|64|35|55|20|11|0|,0|593|404|339|122|37|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|573|587|150|76|5|,0|0|0|0|0|0|0|,632|4|573|587|150|76|5|,48|0|73|178|34|25|1|,587|1|500|409|116|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
169,0|1|2|3|4|5|6|,556|453|222|147|62|43|50|,50.87432364281799|134.45931881561046|181.3429854668016|218.25988232814936|247.32879632779222|270.21809182552283|298.35858861936146|,9.995666130168347|2.842170943040401e-14|1.1368683772161603e-13|0.0|2.842170943040401e-14|5.684341886080802e-14|13.639299675988442|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,555|1|453|369|105|47|3|,50.82091400447414|80.5166729236553|134.45931881561046|196.04971673676934|256.7025078173389|295.8943583173623|336.9648633506819|,9.925085676209953|0.0|2.842170943040401e-14|18.073155142750053|11.255717884943962|9.732344317860921|5.56825712570553|,0|556|453|369|105|47|3|,0|0|0|0|0|0|0|,0|11|39|47|16|5|3|,0|545|414|322|89|42|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|524|564|164|75|1|,0|0|0|0|0|0|0|,565|3|524|564|164|75|1|,42|0|99|166|24|25|0|,522|4|425|398|140|50|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
170,0|1|2|3|4|5|6|,500|383|237|118|86|42|48|,50.38233097834291|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779208|270.21809182552283|300.2408904206141|,9.949816607863015|0.0|8.526512829121202e-14|1.4210854715202004e-13|1.1368683772161603e-13|5.684341886080802e-14|11.697521740484728|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,496|4|383|355|128|47|1|,50.16800373367859|76.95890931671889|134.4593188156105|193.61395400099605|254.839346412985|299.6218416816382|329.3361811524784|,9.697265659207298|1.5041670085879755|0.0|17.39049772141419|10.74722464956858|11.015839049091529|0.0|,0|500|383|355|128|47|1|,0|0|0|0|0|0|0|,0|0|36|22|19|8|1|,0|500|347|333|109|39|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|482|511|167|72|2|,0|0|0|0|0|0|0|,609|3|482|511|167|72|2|,0|0|21|110|30|12|0|,611|1|461|401|137|60|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
171,0|1|2|3|4|5|6|,594|419|220|138|73|48|52|,49.94836314477758|134.4593188156105|181.34298546680154|218.2598823281494|247.32879632779216|270.2180918255228|300.5577722614029|,9.839617844701413|0.0|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|0.0|13.223149146554194|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,593|1|419|358|121|50|2|,49.905524507562696|75.35167501320505|134.4593188156105|195.5735211284384|256.4088474343299|299.40663590575986|329.3361811524784|,9.792408752787987|0.0|0.0|17.967723063461957|11.197707123098942|12.140541694864245|0.0|,0|594|419|358|121|50|2|,0|0|0|0|0|0|0|,0|40|12|39|9|10|0|,0|554|407|319|112|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|545|546|175|70|7|,0|0|0|0|0|0|0|,610|1|545|546|175|70|7|,0|0|39|149|36|17|2|,606|5|506|397|139|53|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
172,0|1|2|3|4|5|6|,583|453|241|110|76|46|49|,49.6049410510095|134.45931881561046|181.34298546680157|218.25988232814922|247.3287963277921|270.2180918255229|299.5133676262233|,9.316031408378956|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|8.526512829121202e-14|1.1368683772161603e-13|14.971821802635555|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,578|5|453|351|122|45|4|,49.3668291221564|77.1306800264272|134.45931881561046|192.91238334357726|255.9591864334938|296.6199732706243|332.0640541267116|,8.993172540547848|2.4316496920319586|2.842170943040401e-14|17.124698564753874|11.093237400033532|11.868665688902384|2.7278729742332075|,0|583|453|351|122|45|4|,0|0|0|0|0|0|0|,0|13|25|30|13|8|1|,0|570|428|321|109|37|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|538|597|156|66|4|,0|0|0|0|0|0|0|,737|9|538|597|156|66|4|,52|2|26|157|16|8|0|,690|2|512|440|140|58|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
173,0|1|2|3|4|5|6|,650|450|258|139|75|53|49|,49.859522146435026|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255229|299.04929660933783|,9.96507041927004|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|13.934713617739419|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,648|2|450|397|128|45|4|,49.77681846410272|76.65551522210122|134.4593188156105|194.26854885150516|256.80639524482126|296.11465149668226|332.0640541267116|,9.868243412374404|1.1273822581929949|0.0|17.609699075677806|11.274337274925704|10.260417502939884|2.7278729742332075|,0|650|450|397|128|45|4|,0|0|0|0|0|0|0|,0|0|21|59|15|2|1|,0|650|429|338|113|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|617|591|171|72|5|,0|0|0|0|0|0|0|,659|5|617|591|171|72|5|,0|0|44|170|28|14|1|,663|1|573|421|143|58|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
174,0|1|2|3|4|5|6|,630|517|244|119|84|50|56|,50.69202340303617|134.4593188156105|181.34298546680157|218.2598823281492|247.3287963277921|270.21809182552283|300.1742115288706|,9.412771258639175|0.0|8.526512829121202e-14|1.7053025658242404e-13|8.526512829121202e-14|5.684341886080802e-14|13.864766042302236|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,629|1|517|363|134|52|4|,50.6474848145665|78.70679555045496|134.4593188156105|193.44521887313866|255.86957822993043|297.72114671365205|332.0640541267116|,9.353683744769985|0.0|0.0|17.32953689606981|11.070118573882567|11.054456536029798|2.7278729742332075|,0|630|517|363|134|52|4|,0|0|0|0|0|0|0|,0|69|37|44|15|5|1|,0|561|480|319|119|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|521|644|165|77|6|,0|0|0|0|0|0|0|,721|4|521|644|165|77|6|,6|0|39|208|30|23|3|,712|7|482|436|135|54|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
175,0|1|2|3|4|5|6|,670|433|286|113|68|48|50|,49.7277387499777|134.45931881561046|181.3429854668015|218.25988232814927|247.32879632779216|270.2180918255228|301.60099867750466|,10.055302049993244|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|0.0|13.878152451045127|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,664|6|433|399|116|47|3|,49.47854229683091|77.30547956488941|134.45931881561046|191.79814673329852|256.8002289475427|299.507105595034|334.4053236362117|,9.750250623551489|1.5235399984342242|2.842170943040401e-14|16.633151025454264|11.27325969495249|11.437105047700964|3.990481985249035|,0|670|433|399|116|47|3|,0|0|0|0|0|0|0|,0|31|20|44|9|7|1|,0|639|413|355|107|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|610|615|141|72|4|,0|0|0|0|0|0|0|,710|6|610|615|141|72|4|,5|0|57|146|13|16|0|,710|1|553|469|128|56|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
176,0|1|2|3|4|5|6|,682|503|255|159|68|47|54|,49.17795938830822|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779216|270.2180918255229|301.6424458530969|,9.950813540920382|0.0|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|14.803324232604854|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,681|1|503|414|115|50|4|,49.13817965537872|76.26795751329962|134.4593188156105|195.52121397152206|256.68355187903853|299.1227984801224|333.1380380152783|,9.903780929675191|0.0|0.0|17.9553344678767|11.252213679891577|12.232015050486993|4.094019832758606|,0|682|503|414|115|50|4|,0|0|0|0|0|0|0|,0|4|17|30|9|10|1|,0|678|486|384|106|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|657|654|192|75|7|,0|0|0|0|0|0|0|,769|4|657|654|192|75|7|,0|0|61|167|24|14|0|,770|3|596|487|168|61|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
177,0|1|2|3|4|5|6|,711|544|292|136|103|45|61|,49.70729844739304|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|301.665140212178|,10.062721669659448|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|15.293144992682667|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,708|3|544|428|148|54|7|,49.58475716597249|78.62704086264567|134.4593188156105|193.07358820779052|254.28837941831836|297.63285977567966|332.7713035794512|,9.904233670355994|2.861884954253922|0.0|17.188671002833164|10.529204960780513|10.9426964348457|4.620473251226427|,0|711|544|428|148|54|7|,0|0|0|0|0|0|0|,0|64|49|32|11|13|2|,0|647|495|396|137|41|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|611|691|214|73|8|,0|0|0|0|0|0|0|,831|7|611|691|214|73|8|,68|0|100|268|61|18|2|,766|3|511|423|153|55|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
178,0|1|2|3|4|5|6|,729|453|239|138|82|62|58|,50.13854278560137|134.45931881561046|181.34298546680157|218.2598823281494|247.32879632779213|270.21809182552283|301.87935167777323|,10.280262982534458|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|15.169776478248393|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,726|3|453|377|144|52|6|,50.02247766276758|78.22630251137845|134.45931881561046|194.85633232851504|257.18390966709285|298.20896905861235|333.68933437716714|,10.141113733279013|1.0832391593045683|2.842170943040401e-14|17.78370852607843|11.333725885886667|11.184306398308733|3.4324705802979456|,0|729|453|377|144|52|6|,0|0|0|0|0|0|0|,0|83|25|58|22|4|1|,0|615|426|316|122|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|583|572|165|86|7|,0|0|0|0|0|0|0|,725|7|583|572|165|86|7|,0|0|46|151|22|18|3|,713|5|537|421|143|68|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
179,0|1|2|3|4|5|6|,678|476|257|117|85|45|65|,50.221552032963544|134.4593188156105|181.34298546680154|218.25988232814922|247.3287963277921|270.2180918255229|300.0133274606914|,9.775470901434659|0.0|5.684341886080802e-14|1.4210854715202004e-13|8.526512829121202e-14|1.1368683772161603e-13|14.76924091738148|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,673|5|476|374|130|61|4|,50.0218593274044|77.10019020122311|134.4593188156105|192.89185427101992|255.2520140000835|297.62589783265486|336.42162928824763|,9.53075790990208|1.9096742168850613|0.0|17.11642567399866|10.88942111920592|11.757088214210572|4.913188913856694|,0|678|476|374|130|61|4|,0|0|0|0|0|0|0|,0|30|40|45|17|16|2|,0|648|436|329|113|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|620|599|169|67|5|,0|0|0|0|0|0|0|,570|2|620|599|169|67|5|,0|0|101|172|16|21|1|,568|4|519|427|153|46|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
180,0|1|2|3|4|5|6|,532|469|250|133|83|56|42|,50.35124693905413|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255228|297.30960146335246|,10.257448762867499|2.842170943040401e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|0.0|12.346208254734222|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,528|4|469|383|139|39|3|,50.118646724258916|81.05447529202164|134.45931881561046|194.16269116538965|256.5503830031368|294.84601841034265|329.3361811524784|,9.935452629133618|3.695161930818544|2.842170943040401e-14|17.576088838794572|11.226662975212399|8.898582731656756|0.0|,0|532|469|383|139|39|3|,0|0|0|0|0|0|0|,0|0|34|32|8|2|1|,0|532|435|351|131|37|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|502|604|190|78|1|,0|0|0|0|0|0|0|,808|7|502|604|190|78|1|,12|0|22|161|31|20|0|,801|2|480|443|159|58|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
181,0|1|2|3|4|5|6|,760|429|252|144|96|50|53|,49.874486772089355|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|296.62987140426577|,9.583191237646387|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|10.577038243603674|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,759|1|429|396|146|53|0|,49.837620475082076|77.85600620061508|134.45931881561046|194.76731159820073|255.16759615578206|296.62987140426577|nan|,9.535492554804593|0.0|2.842170943040401e-14|17.758714231154077|10.861759657952584|10.577038243603674|nan|,0|760|429|396|146|53|0|,0|0|0|0|0|0|0|,0|39|14|55|27|18|0|,0|721|411|341|119|35|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|689|569|187|64|2|,0|0|0|0|0|0|0|,754|5|689|569|187|64|2|,0|0|95|114|25|13|0|,754|5|594|455|162|51|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
182,0|1|2|3|4|5|6|,707|539|263|140|86|59|49|,49.88934254972379|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779208|270.21809182552283|300.4480779422633|,9.723191113522718|0.0|5.684341886080802e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|12.640344330782208|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,702|5|539|403|145|47|2|,49.68720824734189|78.26899860414423|134.4593188156105|194.16771390498687|256.6423717372136|299.21879695459444|329.3361811524784|,9.454130126593784|2.800833877427929|0.0|17.577699437471438|11.244487217284059|11.382207773889748|0.0|,0|707|539|403|145|47|2|,0|0|0|0|0|0|0|,0|0|0|50|28|4|0|,0|707|539|353|117|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|676|695|180|76|5|,0|0|0|0|0|0|0|,656|5|676|695|180|76|5|,0|0|48|264|21|17|1|,657|4|628|431|159|59|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
183,0|1|2|3|4|5|6|,631|563|281|114|91|56|59|,50.33358462122061|134.4593188156105|181.34298546680148|218.25988232814927|247.32879632779213|270.2180918255228|300.0779360963773|,9.870003625246145|0.0|0.0|8.526512829121202e-14|5.684341886080802e-14|0.0|13.624958066833656|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,627|4|563|395|147|55|4|,50.168514805976265|76.20827816077087|134.4593188156105|191.99748228248166|256.0485279459752|297.7516729668984|332.0640541267116|,9.681537007054732|1.1137649854753369|0.0|16.727601670851836|11.115520418601879|10.898611086224737|2.7278729742332075|,0|631|563|395|147|55|4|,0|0|0|0|0|0|0|,0|0|39|35|20|13|2|,0|631|524|360|127|42|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|609|715|160|80|3|,0|0|0|0|0|0|0|,820|6|609|715|160|80|3|,0|0|44|247|31|29|0|,821|5|565|468|129|51|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
