Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
52,0|1|2|3|4|5|6|,674|377|246|127|76|63|65|,50.502933791664816|134.45931881561046|181.34298546680157|218.2598823281492|247.3287963277921|270.2180918255228|300.91219122805046|,10.313619702167301|2.842170943040401e-14|8.526512829121202e-14|1.7053025658242404e-13|8.526512829121202e-14|0.0|16.179124110831776|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,667|7|377|373|139|58|7|,50.207184148008125|78.68364983723798|134.45931881561046|193.91254552415054|257.703081337555|297.0506320781532|332.9079670414845|,9.950585852786077|2.2049338689735065|2.842170943040401e-14|17.493864987313916|11.394484880956593|12.220068093913081|6.787985442362446|,0|674|377|373|139|58|7|,0|0|0|0|0|0|0|,0|58|16|59|35|17|2|,0|616|361|314|104|41|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|597|522|154|75|8|,0|0|0|0|0|0|0|,749|3|597|522|154|75|8|,0|0|105|109|47|20|1|,750|2|492|413|107|55|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
53,0|1|2|3|4|5|6|,709|447|239|135|65|27|56|,49.81525633315272|134.4593188156105|181.34298546680157|218.2598823281494|247.32879632779216|270.2180918255227|301.8914906804167|,9.701764574929598|0.0|8.526512829121202e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|15.175040863408507|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,708|1|447|374|92|49|7|,49.779435242671106|75.1765883941324|134.4593188156105|194.66860331782277|254.0463069629957|297.4377814426093|333.0674553450687|,9.661647167140597|0.0|0.0|17.730436224425837|10.422770111839224|10.135132204546585|3.524079089256374|,0|709|447|374|92|49|7|,0|0|0|0|0|0|0|,0|0|14|74|10|9|1|,0|709|433|300|82|40|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|670|576|156|54|7|,0|0|0|0|0|0|0|,454|2|670|576|156|54|7|,46|0|138|147|36|12|3|,408|3|532|429|120|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
54,0|1|2|3|4|5|6|,383|482|264|120|76|37|38|,49.61488879590861|134.4593188156105|181.34298546680154|218.25988232814927|247.3287963277921|270.2180918255229|302.3772017045205|,10.147670936598361|0.0|5.684341886080802e-14|8.526512829121202e-14|8.526512829121202e-14|1.1368683772161603e-13|14.37900747783176|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,380|3|482|384|113|35|3|,49.39368076012381|77.63457332865163|134.4593188156105|192.87951573597272|254.82352140227033|299.47605565470514|336.22390561903376|,9.873123825813272|2.8136862023845355|0.0|17.111439665712176|10.741418573073569|10.840451180958707|2.025123441308352|,0|383|482|384|113|35|3|,0|0|0|0|0|0|0|,0|17|34|41|19|2|1|,0|366|448|343|94|33|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|346|630|155|58|3|,0|0|0|0|0|0|0|,615|5|346|630|155|58|3|,7|0|33|206|25|16|0|,608|6|313|424|130|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
55,0|1|2|3|4|5|6|,577|282|247|139|69|47|41|,49.73983211377127|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.2180918255229|302.9907321569281|,10.25422660253533|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|15.533192731674294|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,571|6|282|386|116|38|3|,49.445547867781514|77.74588285712996|134.4593188156105|194.63689392205373|256.6029074346312|300.39758189397753|335.83730215430063|,9.89522120645676|0.9906658795879844|0.0|17.721225841067547|11.236936094026216|12.913545026687048|4.596986745702774|,0|577|282|386|116|38|3|,0|0|0|0|0|0|0|,0|39|3|38|16|7|0|,0|538|279|348|100|31|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|516|457|171|61|7|,0|0|0|0|0|0|0|,587|5|516|457|171|61|7|,0|0|21|62|15|9|0|,592|0|495|395|156|52|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
56,0|1|2|3|4|5|6|,576|446|196|147|99|43|55|,49.003072842555504|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.21809182552283|300.8757245169972|,9.89417894525299|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|16.33640706305499|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,576|0|446|343|142|49|6|,49.003072842555504|nan|134.4593188156105|197.16451269309343|254.26006186583732|296.74333235485216|334.62359384118184|,9.89417894525299|nan|0.0|18.2691260061813|10.517097656419281|11.78115428542947|5.874349026965663|,0|576|446|343|142|49|6|,0|0|0|0|0|0|0|,0|0|15|32|15|7|0|,0|576|431|311|127|42|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|561|555|202|68|8|,0|0|0|0|0|0|0|,765|6|561|555|202|68|8|,0|0|40|128|53|7|0|,768|3|521|427|149|61|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
57,0|1|2|3|4|5|6|,718|468|272|111|75|53|65|,50.37770764857515|134.4593188156105|181.3429854668015|218.25988232814922|247.32879632779213|270.2180918255229|302.8626239047569|,9.425990321827323|0.0|2.842170943040401e-14|1.4210854715202004e-13|5.684341886080802e-14|1.1368683772161603e-13|16.208330967452667|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,715|3|468|383|128|57|8|,50.26615906511665|76.96345337284863|134.4593188156105|192.0421383430668|256.80639524482126|298.13449656590495|336.5505311940767|,9.286450356398946|1.1840290355575407|0.0|16.74836263540958|11.274337274925704|10.64229988157524|5.778904081981073|,0|718|468|383|128|57|8|,0|0|0|0|0|0|0|,0|0|0|37|4|7|2|,0|718|468|346|124|50|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|679|648|157|94|8|,0|0|0|0|0|0|0|,848|4|679|648|157|94|8|,9|0|91|161|17|23|3|,837|6|588|487|140|71|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
58,0|1|2|3|4|5|6|,802|524|279|149|71|55|70|,50.003476795875514|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.2180918255229|298.40499345248685|,9.834382583275541|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|13.591065679641705|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,796|6|524|428|126|66|4|,49.80344356749901|76.54121842715715|134.4593188156105|194.194895822738|257.32015547362687|296.2999604486813|333.1380380152783|,9.596132560993356|1.145190583578477|0.0|17.58638818189707|11.352000455069982|10.832859865485743|4.094019832758606|,0|802|524|428|126|66|4|,0|0|0|0|0|0|0|,0|79|48|73|19|13|0|,0|723|476|355|107|53|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|704|645|170|90|5|,0|0|0|0|0|0|0|,596|4|704|645|170|90|5|,0|0|120|154|28|23|0|,599|1|584|491|142|67|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
59,0|1|2|3|4|5|6|,548|522|297|143|87|41|64|,49.750865095230274|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779208|270.21809182552283|300.62016335166606|,9.489060730665503|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|14.149371944653804|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,547|1|522|440|128|60|4|,49.704378092730515|75.17925546260088|134.45931881561046|193.34097694673957|254.660523791909|298.4523050407586|333.1380380152783|,9.43518065357873|0.0|2.842170943040401e-14|17.290946025464823|10.68006782875989|11.714971352870146|4.094019832758606|,0|548|522|440|128|60|4|,0|0|0|0|0|0|0|,0|37|48|100|21|10|2|,0|511|474|340|107|50|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|469|645|166|65|7|,0|0|0|0|0|0|0|,717|6|469|645|166|65|7|,74|0|50|193|33|11|0|,648|2|419|452|133|54|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
60,0|1|2|3|4|5|6|,602|371|278|133|67|47|55|,49.888983396574886|134.4593188156105|181.34298546680148|218.25988232814936|247.3287963277922|270.2180918255229|303.53428495073223|,9.522559664277257|0.0|0.0|0.0|0.0|1.1368683772161603e-13|15.058846546060758|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,600|2|371|411|114|49|6|,49.79387047164497|78.42286087554598|134.4593188156105|193.28932921998708|256.76561113826|300.15218558119324|331.1547631353005|,9.394399434227335|1.05051749198703|0.0|17.271560761473854|11.267145556310782|12.20134174141479|2.571863304394423|,0|602|371|411|114|49|6|,0|0|0|0|0|0|0|,0|7|9|38|7|7|2|,0|595|362|373|107|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|564|565|166|76|6|,0|0|0|0|0|0|0|,542|5|564|565|166|76|6|,0|0|66|145|24|23|3|,541|6|498|420|142|53|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
61,0|1|2|3|4|5|6|,521|448|219|158|87|45|52|,49.770433341354526|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779208|270.2180918255229|298.4851216366576|,9.923669003609554|0.0|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|1.1368683772161603e-13|13.617469226480917|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,516|5|448|377|132|49|3|,49.48495029739755|79.23228347771415|134.4593188156105|196.81478839543007|255.131965247473|296.39726734991893|332.5867416533895|,9.525476942991846|4.6151565690745135|0.0|18.21522075389045|10.849866083607168|10.951552287371761|4.596986745702775|,0|521|448|377|132|49|3|,0|0|0|0|0|0|0|,0|0|3|52|13|5|0|,0|521|445|325|119|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|494|583|190|76|4|,0|0|0|0|0|0|0|,543|2|494|583|190|76|4|,0|0|21|145|37|19|1|,542|3|473|438|153|57|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
62,0|1|2|3|4|5|6|,520|420|278|118|85|52|53|,50.21468113703203|134.4593188156105|181.34298546680148|218.25988232814922|247.3287963277921|270.21809182552283|299.30555278874357|,10.005002372731111|0.0|0.0|1.4210854715202004e-13|8.526512829121202e-14|5.684341886080802e-14|13.151251186966178|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,517|3|420|396|137|50|3|,50.051575467104705|78.32322492117486|134.4593188156105|192.34347493558698|256.01670410795276|297.241027785082|333.7143028497707|,9.801188152623753|1.0476133409377688|0.0|16.884702146932792|11.107670630719701|10.282635360723718|6.19159908203078|,0|520|420|396|137|50|3|,0|0|0|0|0|0|0|,0|3|39|51|17|8|0|,0|517|381|345|120|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|498|571|155|80|4|,0|0|0|0|0|0|0|,818|5|498|571|155|80|4|,50|0|42|121|14|28|0|,765|6|456|450|141|52|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
63,0|1|2|3|4|5|6|,729|410|241|172|74|54|52|,49.999353397123926|134.4593188156105|181.34298546680157|218.25988232814933|247.32879632779213|270.2180918255229|301.13049535293504|,9.864402789366299|0.0|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|15.525263527638366|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,724|5|410|413|128|48|4|,49.81990894143834|75.9829105803974|134.4593188156105|196.71757689574056|256.9852178658972|298.2235750281969|336.0135392497933|,9.658048954813978|0.9111198429380818|0.0|18.199014931053274|11.304079313007213|12.187839965563644|5.717447132864596|,0|729|410|413|128|48|4|,0|0|0|0|0|0|0|,0|19|13|49|26|6|1|,0|710|397|364|102|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|674|559|187|74|6|,0|0|0|0|0|0|0|,651|3|674|559|187|74|6|,0|0|74|108|31|18|0|,648|6|600|451|156|56|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
64,0|1|2|3|4|5|6|,619|541|267|132|93|42|56|,50.05911388715003|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|298.0823315634238|,9.809266963261386|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|13.492236433709659|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,614|5|541|399|135|52|4|,49.82784440432261|78.45900637835807|134.4593188156105|193.55609420288653|254.44991048264163|295.38573875943496|333.1380380152783|,9.505214404656778|2.063303830860435|0.0|17.36980283615911|10.596556957664337|9.64114458883737|4.094019832758606|,0|619|541|399|135|52|4|,0|0|0|0|0|0|0|,0|21|25|41|11|10|0|,0|598|516|358|124|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|579|688|186|71|5|,0|0|0|0|0|0|0|,862|4|579|688|186|71|5|,0|0|49|168|25|21|0|,861|5|530|520|161|50|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
65,0|1|2|3|4|5|6|,810|469|322|143|80|61|47|,49.7764134307731|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277922|270.21809182552283|299.3839406782601|,10.117655158156941|2.842170943040401e-14|2.842170943040401e-14|0.0|0.0|5.684341886080802e-14|14.631543976059312|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,805|5|469|465|141|43|4|,49.59232431046227|79.41476180081699|134.45931881561046|192.69592364136653|257.2312575005692|295.81169648318075|337.7855657753642|,9.86989685760835|3.9704336494087014|2.842170943040401e-14|17.03602190853782|11.3402655462798|9.115320332531734|3.2236921450430667|,0|810|469|465|141|43|4|,0|0|0|0|0|0|0|,0|35|6|67|19|5|0|,0|775|463|398|122|38|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|733|659|178|81|3|,0|0|0|0|0|0|0|,766|2|733|659|178|81|3|,0|0|76|148|17|20|0|,761|7|657|511|161|61|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
66,0|1|2|3|4|5|6|,716|591|291|164|94|51|61|,50.25915007726846|134.45931881561052|181.3429854668015|218.2598823281493|247.32879632779208|270.21809182552283|298.8728078348213|,10.114503395061563|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|14.474957398239196|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,709|7|591|455|145|58|3|,49.992445671787515|77.27249628955262|134.45931881561052|194.6492955442983|255.37951405458017|296.68847294773917|341.1032823184095|,9.79811410317796|1.8686360089254779|2.842170943040401e-14|17.724835368983562|10.929830790128905|11.087147710496867|2.8502338215677767|,0|716|591|455|145|58|3|,0|0|0|0|0|0|0|,0|41|50|62|18|9|0|,0|675|541|393|127|49|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|639|725|196|87|6|,0|0|0|0|0|0|0|,726|8|639|725|196|87|6|,11|0|76|283|40|19|1|,719|3|563|442|156|68|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
67,0|1|2|3|4|5|6|,666|506|261|142|91|46|69|,49.34170188478796|134.4593188156105|181.34298546680148|218.25988232814933|247.32879632779213|270.2180918255229|301.3885713419527|,10.577340010409978|0.0|0.0|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|14.752815025121082|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,663|3|506|403|137|65|4|,49.213031780006105|77.77779504157566|134.4593188156105|194.35092431124662|255.01425321024183|299.19133928446126|337.09359227618836|,10.426051157865041|1.36191057188575|0.0|17.63536967909313|10.809645975954295|11.995061305778647|7.937928916093031|,0|666|506|403|137|65|4|,0|0|0|0|0|0|0|,0|122|35|61|28|15|1|,0|544|471|342|109|50|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|516|642|174|76|7|,0|0|0|0|0|0|0|,774|2|516|642|174|76|7|,52|0|56|251|44|22|2|,720|4|460|391|130|54|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
68,0|1|2|3|4|5|6|,679|422|253|104|73|49|51|,50.099916714800734|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779216|270.21809182552283|301.74366375058713|,9.716445025464942|0.0|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|15.10215951591673|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,675|4|422|357|122|46|5|,49.9190749933226|80.61695721423558|134.4593188156105|192.09748763369274|256.5220379621265|298.2009444411849|334.336681397087|,9.452150244056353|3.5376881947253556|0.0|16.773894313265423|11.221012993623187|10.89091860495848|7.573847003164797|,0|679|422|357|122|46|5|,0|0|0|0|0|0|0|,0|1|20|32|14|11|2|,0|678|402|325|108|35|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|647|575|144|70|4|,0|0|0|0|0|0|0|,641|3|647|575|144|70|4|,0|0|62|171|21|10|0|,644|0|585|404|123|60|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
69,0|1|2|3|4|5|6|,615|530|234|136|67|44|57|,49.985613487867795|134.45931881561046|181.34298546680154|218.25988232814936|247.3287963277922|270.21809182552283|300.1108990084181|,9.68478518521556|2.842170943040401e-14|5.684341886080802e-14|0.0|0.0|5.684341886080802e-14|15.894992822571012|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,615|0|530|370|111|53|4|,49.985613487867795|nan|134.45931881561046|194.91243944826994|256.4020305791447|297.2249422540557|338.3498260037195|,9.68478518521556|nan|2.842170943040401e-14|17.799214919301548|11.19626545413346|12.190569107058664|7.656386656757493|,0|615|530|370|111|53|4|,0|0|0|0|0|0|0|,0|65|45|29|9|8|0|,0|550|485|341|102|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|537|639|176|78|8|,0|0|0|0|0|0|0|,456|5|537|639|176|78|8|,0|0|11|165|15|17|1|,460|1|526|474|161|61|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
70,0|1|2|3|4|5|6|,419|467|289|132|102|48|57|,49.05641005512019|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255228|302.1232321518867|,9.510128512379705|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|0.0|16.7135500567715|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,419|0|467|421|150|50|7|,49.05641005512019|nan|134.4593188156105|192.91787949458754|254.65337088706593|297.3091613679034|336.5094520374816|,9.510128512379705|nan|0.0|17.12690857248709|10.677310476333293|11.019402788472675|7.704604105694457|,0|419|467|421|150|50|7|,0|0|0|0|0|0|0|,0|46|36|49|23|10|3|,0|373|431|372|127|40|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|342|626|186|76|5|,0|0|0|0|0|0|0|,707|2|342|626|186|76|5|,25|0|19|163|24|15|0|,678|6|323|463|162|61|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
71,0|1|2|3|4|5|6|,629|294|259|159|80|66|62|,49.487535102543184|134.4593188156105|181.3429854668015|218.25988232814927|247.3287963277922|270.2180918255227|298.81461990100047|,9.900020967276317|0.0|2.842170943040401e-14|8.526512829121202e-14|0.0|5.684341886080802e-14|14.176869304293573|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,623|6|294|418|146|59|3|,49.21521614624508|77.76332006482899|134.4593188156105|195.38553714372566|257.6760121007389|296.7858434914949|338.71388928794187|,9.546936786539968|1.9372487439493506|0.0|17.922448893163892|11.391909635958267|11.017770724518742|9.664443904614343|,0|629|294|418|146|59|3|,0|0|0|0|0|0|0|,0|55|21|112|22|13|1|,0|574|273|306|124|46|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|548|418|178|91|5|,0|0|0|0|0|0|0|,852|7|548|418|178|91|5|,9|0|103|103|39|26|0|,847|3|445|315|139|65|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
72,0|1|2|3|4|5|6|,814|408|174|119|89|40|64|,50.01030207840715|134.4593188156105|181.34298546680154|218.2598823281492|247.32879632779216|270.2180918255228|299.78835990827685|,9.72818276686095|0.0|5.684341886080802e-14|1.7053025658242404e-13|2.842170943040401e-14|0.0|14.873923677295759|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,811|3|408|293|129|59|5|,49.89720792722541|80.58342094787082|134.4593188156105|196.33653743437964|254.42625229608072|296.79671408778677|335.0897805900584|,9.563659760166276|3.806482449961445|0.0|18.130328484831036|10.586873273941341|10.886351132238103|9.0300242443094|,0|814|408|293|129|59|5|,0|0|0|0|0|0|0|,0|12|2|4|16|7|0|,0|802|406|289|113|52|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|780|527|181|75|8|,0|0|0|0|0|0|0|,712|2|780|527|181|75|8|,0|0|129|120|46|19|3|,707|7|651|407|135|56|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
73,0|1|2|3|4|5|6|,670|580|255|103|73|47|56|,49.54024434338546|134.4593188156105|181.3429854668015|218.25988232814922|247.32879632779216|270.2180918255229|303.6891485504226|,10.256517658221092|0.0|2.842170943040401e-14|1.4210854715202004e-13|2.842170943040401e-14|1.1368683772161603e-13|13.446182679030017|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,663|7|580|358|120|54|2|,49.248862173243104|77.13829845829686|134.4593188156105|191.96432730121168|256.29377039773664|302.29829253708704|341.2422609104822|,9.907403883098091|1.4978181941615951|0.0|16.712093784641343|11.172787500962988|11.317265156131453|11.906079758003813|,0|670|580|358|120|54|2|,0|0|0|0|0|0|0|,0|100|53|49|17|7|0|,0|570|527|309|103|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|538|695|139|69|6|,0|0|0|0|0|0|0|,716|4|538|695|139|69|6|,101|0|76|205|27|12|3|,616|1|462|490|112|57|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
74,0|1|2|3|4|5|6|,581|411|315|121|57|46|56|,50.370501353808635|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255229|302.2524307945409|,10.169387513110868|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|15.345292561836349|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,580|1|411|436|103|53|3|,50.323965378575444|77.36136698905902|134.4593188156105|191.58827106364348|257.5512001423125|300.26267521328384|337.40477939674616|,10.116152171212152|0.0|0.0|16.530525543152287|11.37919513237051|12.94346047840793|11.410721066383177|,0|581|411|436|103|53|3|,0|0|0|0|0|0|0|,0|3|11|65|16|9|0|,0|578|400|371|87|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|554|608|134|68|6|,0|0|0|0|0|0|0|,651|2|554|608|134|68|6|,15|0|26|133|11|17|0|,636|2|528|475|123|51|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
75,0|1|2|3|4|5|6|,587|481|238|182|72|36|52|,49.434985436089256|134.45931881561046|181.34298546680157|218.25988232814927|247.3287963277922|270.21809182552283|303.08268696000647|,9.597394108210265|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|0.0|5.684341886080802e-14|16.34359874641057|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,585|2|481|420|108|47|5|,49.34519329958967|75.69918536221967|134.45931881561046|197.34030744005224|254.9585614937023|299.6520706648668|335.33048013431846|,9.489914357085475|0.083442226535837|2.842170943040401e-14|18.29363755594881|10.790117375352004|12.78796690278251|9.498726330845576|,0|587|481|420|108|47|5|,0|0|0|0|0|0|0|,0|7|17|63|17|8|1|,0|580|464|357|91|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|549|613|197|59|10|,0|0|0|0|0|0|0|,431|2|549|613|197|59|10|,5|0|70|177|46|8|1|,426|2|479|436|151|51|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
76,0|1|2|3|4|5|6|,401|433|263|128|104|33|55|,49.48670826392346|134.45931881561046|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255228|304.2495030867508|,10.229824402361356|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|0.0|16.08263008112077|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,399|2|433|391|137|46|9|,49.34150035715048|78.45568566513266|134.45931881561046|193.4283123165522|252.84227626520172|298.8920405652027|331.63208930799686|,10.045197535085045|2.834119091234399|2.842170943040401e-14|17.323326464124026|9.78780927930039|11.468344643959526|3.4510042260185516|,0|401|433|391|137|46|9|,0|0|0|0|0|0|0|,0|0|43|60|40|10|4|,0|401|390|331|97|36|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|386|559|162|50|6|,0|0|0|0|0|0|0|,609|2|386|559|162|50|6|,23|0|23|144|43|12|1|,585|4|363|415|119|38|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
77,0|1|2|3|4|5|6|,559|329|226|144|62|42|42|,49.974161037962844|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779222|270.21809182552283|303.01709962729313|,9.7862576495302|2.842170943040401e-14|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|15.290242675275895|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,555|4|329|370|104|38|4|,49.78187333969791|76.6540791722206|134.45931881561046|195.71064262365036|256.5725502787987|299.7029022720192|334.50197450239494|,9.554779474152333|0.10109286823386092|2.842170943040401e-14|17.99943735848002|11.231029720651375|11.908402837156356|3.4599109852349894|,0|559|329|370|104|38|4|,0|0|0|0|0|0|0|,0|30|13|51|10|3|1|,0|529|316|319|94|35|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|503|475|172|61|5|,0|0|0|0|0|0|0|,531|5|503|475|172|61|5|,0|0|44|115|44|16|3|,532|4|459|360|128|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
78,0|1|2|3|4|5|6|,519|415|203|128|79|39|43|,50.1502833202316|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779205|270.2180918255229|303.17734737361974|,9.757901476143251|0.0|5.684341886080802e-14|8.526512829121202e-14|1.4210854715202004e-13|1.1368683772161603e-13|15.800345193535321|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,515|4|415|331|118|41|2|,49.937563158516625|77.53800414103468|134.4593188156105|195.61900600532877|254.89390246687253|301.53039383681687|336.93989487807823|,9.49022584433226|1.629801882139222|0.0|17.978365203623017|10.767038543330074|14.257844739229448|2.1479677771334593|,0|519|415|331|118|41|2|,0|0|0|0|0|0|0|,0|0|0|18|8|7|0|,0|519|415|313|110|34|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|500|561|179|59|10|,0|0|0|0|0|0|0|,728|2|500|561|179|59|10|,3|0|25|169|31|5|3|,722|5|475|392|148|54|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
