Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
148,0|1|2|3|4|5|6|,892|407|289|134|81|46|43|,50.94483011284513|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|301.2772256170097|,9.938917898859435|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|15.837053395220575|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,888|4|407|423|127|39|4|,50.82496282212357|77.5553686530348|134.4593188156105|193.03769983895424|255.61940729547405|297.7442655109344|335.7235866512434|,9.798135791362485|2.079934040840471|0.0|17.174580636902018|11.001455089148438|11.734733824352753|6.7356220927846575|,0|892|407|423|127|39|4|,0|0|0|0|0|0|0|,0|131|48|78|8|5|2|,0|761|359|345|119|34|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|719|539|165|70|4|,0|0|0|0|0|0|0|,749|4|719|539|165|70|4|,36|0|186|133|32|19|0|,713|4|533|406|133|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
149,0|1|2|3|4|5|6|,657|466|220|141|72|51|53|,49.730116179357005|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277922|270.21809182552283|301.1917677366593|,9.943610821638572|0.0|5.684341886080802e-14|0.0|0.0|5.684341886080802e-14|15.725015323073151|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,653|4|466|361|123|49|4|,49.56572600078645|76.56681283099886|134.4593188156105|195.76205044588752|256.8194798268512|298.26100654975903|337.0935922761883|,9.748557288875572|1.1415211310916678|0.0|18.011043828687075|11.276612337315072|12.186432810589192|7.937928916093032|,0|657|466|361|123|49|4|,0|0|0|0|0|0|0|,0|5|22|51|14|7|0|,0|652|444|310|109|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|612|580|167|74|9|,0|0|0|0|0|0|0|,635|3|612|580|167|74|9|,0|0|64|181|24|20|1|,634|4|548|399|143|54|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
150,0|1|2|3|4|5|6|,598|491|265|104|84|48|56|,50.48899883197903|134.4593188156105|181.3429854668015|218.2598823281493|247.3287963277921|270.2180918255228|302.03091978499236|,9.855192647882555|0.0|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|0.0|16.78233103618827|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,594|4|491|369|132|48|8|,50.2982589899596|78.81386537186546|134.4593188156105|191.74774772582637|255.6521765087851|296.6300336880078|334.4362363668996|,9.607179557187953|2.494424754417694|0.0|16.608806625294847|11.010797013175551|10.72176971944757|7.527709013175365|,0|598|491|369|132|48|8|,0|0|0|0|0|0|0|,0|30|60|54|16|8|1|,0|568|431|315|116|40|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|547|608|138|76|9|,0|0|0|0|0|0|0|,612|6|547|608|138|76|9|,40|0|55|173|28|17|1|,572|5|492|435|110|59|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
151,0|1|2|3|4|5|6|,538|444|264|135|58|43|59|,49.54513052888376|134.4593188156105|181.34298546680154|218.2598823281494|247.3287963277922|270.21809182552283|302.2167402664969|,10.387171508277504|0.0|5.684341886080802e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|16.599544541836515|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,534|4|444|399|101|52|7|,49.33132972227642|78.08753821096397|134.4593188156105|193.83366485597938|257.0737439159348|297.50624497026615|337.20899103849655|,10.126782796335945|0.475175039219062|0.0|17.46711341736837|11.317728635165587|10.850253826299259|7.655738394418293|,0|538|444|399|101|52|7|,0|0|0|0|0|0|0|,0|7|25|45|11|7|0|,0|531|419|354|90|45|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|503|602|155|72|8|,0|0|0|0|0|0|0|,782|1|503|602|155|72|8|,10|0|20|160|11|18|0|,771|2|483|442|144|54|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
152,0|1|2|3|4|5|6|,729|429|263|135|94|37|53|,50.1264903854892|134.45931881561046|181.34298546680154|218.2598823281494|247.32879632779208|270.2180918255229|304.3947693978765|,9.69061325124583|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|16.367766840864785|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,727|2|429|398|131|47|6|,50.05322115508859|76.75985563611266|134.45931881561046|193.86504847253508|253.79371185005195|300.09736894359844|338.05773962305426|,9.602360498693079|1.2396093663386623|2.842170943040401e-14|17.47780439741803|10.304476165575519|11.362677167037|8.789744511765925|,0|729|429|398|131|47|6|,0|0|0|0|0|0|0|,0|13|11|27|12|7|1|,0|716|418|371|119|40|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|683|607|187|64|7|,0|0|0|0|0|0|0|,685|8|683|607|187|64|7|,0|0|27|119|25|15|2|,687|6|656|488|162|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
153,0|1|2|3|4|5|6|,653|588|271|163|91|55|47|,50.03680503495943|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779213|270.2180918255229|304.0973453141661|,10.089494426041936|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|16.193853776892016|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,647|6|588|434|146|42|5|,49.790420801785395|76.60523817889343|134.4593188156105|195.20808728339068|255.95147613858109|300.6007416810417|333.4688158324116|,9.804264295231354|1.1175123770797502|0.0|17.87779307830598|11.091278512961273|13.299813532020233|3.721082446015745|,0|653|588|434|146|42|5|,0|0|0|0|0|0|0|,0|29|70|73|21|11|2|,0|624|518|361|125|31|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|585|691|195|67|8|,0|0|0|0|0|0|0|,834|6|585|691|195|67|8|,26|0|85|251|43|9|0|,813|1|500|440|152|58|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
154,0|1|2|3|4|5|6|,750|453|271|129|79|55|60|,50.18819260816299|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779205|270.2180918255229|299.1510599177424|,9.398890216861396|2.842170943040401e-14|2.842170943040401e-14|0.0|1.4210854715202004e-13|1.1368683772161603e-13|15.926509121165509|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,749|1|453|400|134|53|7|,50.154890775083935|75.1312655843731|134.45931881561046|193.2486847045862|256.72365642014427|294.71065037751663|332.7713035794512|,9.360839760258521|0.0|2.842170943040401e-14|17.25618139922441|11.259588476441472|10.739207934082257|4.620473251226427|,0|750|453|400|134|53|7|,0|0|0|0|0|0|0|,0|26|7|30|19|5|0|,0|724|446|370|115|48|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|681|641|170|87|7|,0|0|0|0|0|0|0|,719|5|681|641|170|87|7|,0|0|90|172|29|25|0|,717|7|591|469|141|62|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
155,0|1|2|3|4|5|6|,681|543|277|154|85|44|57|,50.79900437488945|134.45931881561052|181.34298546680154|218.25988232814936|247.3287963277921|270.21809182552283|302.11062523207835|,9.871348297080262|2.842170943040401e-14|5.684341886080802e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|15.532894036224365|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,674|7|543|431|129|51|6|,50.52538836096074|77.14431771602503|134.45931881561052|194.53370963535735|255.1359978929096|298.3112489492392|334.4053236362116|,9.547785580732564|1.0734305505459902|2.842170943040401e-14|17.690828119851872|10.851218703719198|11.430101487732381|3.9904819852490356|,0|681|543|431|129|51|6|,0|0|0|0|0|0|0|,0|62|27|46|12|10|2|,0|619|516|385|117|41|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|586|702|186|71|7|,0|0|0|0|0|0|0|,877|8|586|702|186|71|7|,34|0|58|199|24|11|0|,843|7|528|503|162|60|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
156,0|1|2|3|4|5|6|,825|462|298|154|87|60|63|,49.93828252831645|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.21809182552283|302.96565784713664|,10.10796309527889|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|15.09321591465136|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,818|7|462|452|147|56|7|,49.6933985539312|78.55472410647685|134.4593188156105|193.92086625584483|256.6713659187026|299.16323899569977|333.3850086586322|,9.794992566823055|2.0420894340262308|0.0|17.49666375855854|11.249943533789693|11.085766621001838|5.1077108813127365|,0|825|462|452|147|56|7|,0|0|0|0|0|0|0|,0|31|35|44|24|8|2|,0|794|427|408|123|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|780|630|180|91|7|,0|0|0|0|0|0|0|,873|5|780|630|180|91|7|,14|0|162|199|42|29|0|,858|7|618|431|138|62|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
157,0|1|2|3|4|5|6|,823|553|221|150|76|48|64|,50.177261223728216|134.45931881561046|181.34298546680157|218.25988232814936|247.3287963277921|270.2180918255228|302.82239214427364|,10.113190522626589|2.842170943040401e-14|8.526512829121202e-14|0.0|8.526512829121202e-14|0.0|16.444019450584857|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,817|6|553|371|124|57|7|,49.96389131679763|79.23113021744287|134.45931881561046|196.26895454820897|256.18916877852655|298.8309292864158|335.32430398682976|,9.833172793209012|3.5336378848859233|2.842170943040401e-14|18.117282028904206|11.149057506313166|12.439521138502014|5.112483348733119|,0|823|553|371|124|57|7|,0|0|0|0|0|0|0|,0|48|68|68|32|22|4|,0|775|485|303|92|35|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|747|610|165|64|6|,0|0|0|0|0|0|0|,727|4|747|610|165|64|6|,119|1|178|151|39|14|1|,605|4|569|459|126|50|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
158,0|1|2|3|4|5|6|,588|521|325|97|78|34|49|,49.48886130041551|134.45931881561046|181.3429854668015|218.2598823281493|247.32879632779208|270.21809182552283|302.0994709017472|,9.831580464164752|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|15.091742883869234|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,584|4|521|422|112|44|5|,49.292693857851425|78.12930791477172|134.45931881561046|189.82862289701654|254.27733246103182|298.3602585427306|335.0045396610937|,9.574168916362543|0.2738808054714028|2.842170943040401e-14|15.532461466779019|10.52449250251258|10.654321519442174|5.229159807095545|,0|588|521|422|112|44|5|,0|0|0|0|0|0|0|,0|0|20|47|2|2|1|,0|588|501|375|110|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|572|725|154|63|7|,0|0|0|0|0|0|0|,658|4|572|725|154|63|7|,0|0|37|164|3|14|1|,657|5|535|561|151|49|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
159,0|1|2|3|4|5|6|,645|481|322|173|69|64|54|,50.07239737889967|134.45931881561046|181.3429854668015|218.2598823281493|247.32879632779213|270.2180918255228|302.5533725790599|,10.334867957603826|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|0.0|15.17939506843409|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,641|4|481|495|133|49|5|,49.89931955964751|77.8081179140585|134.45931881561046|194.24525447086853|258.34319416128653|299.2753424717875|334.6780676303303|,10.129007204183859|2.7973992658142355|2.842170943040401e-14|17.602363155190254|11.436557484922233|11.596465529834738|5.769341310690986|,0|645|481|495|133|49|5|,0|0|0|0|0|0|0|,0|16|64|107|17|10|2|,0|629|417|388|116|39|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|611|616|190|77|5|,0|0|0|0|0|0|0|,802|7|611|616|190|77|5|,13|0|91|166|29|16|0|,789|7|520|450|161|61|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
160,0|1|2|3|4|5|6|,745|469|252|162|99|47|61|,50.835384134183656|134.45931881561046|181.3429854668015|218.25988232814933|247.32879632779213|270.2180918255229|301.35402431385495|,9.996342459305374|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|15.295810193247211|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,739|6|469|414|146|56|5|,50.610332157550786|78.55428592279783|134.45931881561046|195.78872771689413|254.69726816610267|298.40991907908625|334.328002943265|,9.716152577131142|2.372850019567914|2.842170943040401e-14|18.017006065830525|10.694145690134414|12.140910330545788|4.367249114965852|,0|745|469|414|146|56|5|,0|0|0|0|0|0|0|,0|65|24|51|23|8|0|,0|680|445|363|123|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|651|614|204|79|8|,0|0|0|0|0|0|0|,835|4|651|614|204|79|8|,0|0|88|143|29|18|1|,835|4|563|471|175|61|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
161,0|1|2|3|4|5|6|,803|510|291|141|96|59|61|,49.93365414044935|134.45931881561052|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|301.7026160002602|,9.813130440040634|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|15.838075099274866|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,799|4|510|432|155|54|7|,49.797163626493635|77.19763430310482|134.45931881561052|193.39225041460253|256.04149590434764|297.5329968854871|333.8682491713671|,9.64480742507513|1.8645612515092098|2.842170943040401e-14|17.310016913646226|11.113794189178629|11.295104189773294|5.744696596399818|,0|803|510|432|155|54|7|,0|0|0|0|0|0|0|,0|112|53|88|30|10|2|,0|691|457|344|125|44|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|674|618|176|80|8|,0|0|0|0|0|0|0|,928|6|674|618|176|80|8|,33|0|115|181|45|20|3|,892|10|559|437|131|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
162,0|1|2|3|4|5|6|,858|504|263|133|71|45|59|,50.2121311094103|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.2180918255229|300.5067598892044|,10.544101264375392|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|15.341559723274129|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,849|9|504|396|116|54|5|,49.899126180723094|79.73892938223734|134.4593188156105|193.74184224094105|256.20826440880825|297.1512277919916|336.74650653910237|,10.146353853776523|2.535243290517717|0.0|17.435471528579555|11.153466517960275|10.935398753431146|7.132326405517127|,0|858|504|396|116|54|5|,0|0|0|0|0|0|0|,0|74|58|50|15|14|0|,0|784|446|346|101|40|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|752|627|167|71|6|,0|0|0|0|0|0|0|,587|2|752|627|167|71|6|,0|0|122|186|21|10|0|,584|5|630|441|146|61|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
163,0|1|2|3|4|5|6|,551|555|263|126|83|48|61|,50.07396497663505|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779213|270.2180918255228|301.0679398913459|,9.69423589814215|0.0|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|0.0|16.296008914344657|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,547|4|555|389|131|55|6|,49.88254506860506|76.25063739973385|134.4593188156105|193.3006435761327|255.71571376207513|296.9577002591206|338.745136520077|,9.466497111912995|0.6909041714415868|0.0|17.275822517778586|11.02861040289717|10.861622647928927|6.632458355222841|,0|551|555|389|131|55|6|,0|0|0|0|0|0|0|,0|40|28|42|21|10|1|,0|511|527|347|110|45|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|481|700|172|76|7|,0|0|0|0|0|0|0|,811|3|481|700|172|76|7|,34|0|43|190|41|22|1|,776|6|438|510|131|54|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
164,0|1|2|3|4|5|6|,692|392|325|137|68|49|53|,50.1186144111438|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|302.8653848904704|,9.956922968145138|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|16.467721983606072|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,687|5|392|462|117|48|5|,49.922995924764834|76.99659443961374|134.4593188156105|192.29020380014492|256.9149115362433|298.9767407381706|340.196368752549|,9.72405484588631|1.082042234117847|0.0|16.861071759909134|11.292733012509844|11.528688185581212|7.736838708021511|,0|692|392|462|117|48|5|,0|0|0|0|0|0|0|,0|75|1|66|16|9|1|,0|617|391|396|101|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|575|609|164|71|6|,0|0|0|0|0|0|0|,766|3|575|609|164|71|6|,0|0|47|117|20|18|0|,763|6|528|492|144|53|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
165,0|1|2|3|4|5|6|,730|473|255|195|76|45|56|,50.167977920178934|134.45931881561046|181.3429854668015|218.2598823281493|247.3287963277921|270.2180918255229|303.2254494648497|,9.947170852416251|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|1.1368683772161603e-13|17.270878261402455|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,724|6|473|450|121|50|6|,49.93730196095096|78.00287700035533|134.45931881561046|197.34030744005224|255.84134424017128|298.8864733633768|339.3835836437906|,9.656915244709616|2.088237032968216|2.842170943040401e-14|18.29363755594881|11.06267384697232|12.208422591642057|8.810811714905457|,0|730|473|450|121|50|6|,0|0|0|0|0|0|0|,0|126|39|101|13|15|2|,0|604|434|349|108|35|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|580|574|200|71|7|,0|0|0|0|0|0|0|,639|7|580|574|200|71|7|,9|0|86|164|47|23|1|,636|1|494|410|153|48|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
166,0|1|2|3|4|5|6|,596|454|253|114|93|48|54|,49.24202169179158|134.4593188156105|181.3429854668015|218.25988232814927|247.3287963277921|270.2180918255228|300.5424188896702|,9.734849673705554|0.0|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|0.0|16.510372159360042|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,595|1|454|367|141|48|6|,49.196513643881445|76.31931019832294|134.4593188156105|192.81035942373245|255.1208969227643|295.91824124739514|337.5358400278713|,9.679476505194986|0.0|0.0|17.083301676503535|10.846145001068088|10.103089221231773|9.857730297636545|,0|596|454|367|141|48|6|,0|0|0|0|0|0|0|,0|57|28|42|24|14|1|,0|539|426|325|117|34|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|530|585|170|59|7|,0|0|0|0|0|0|0|,774|2|530|585|170|59|7|,16|0|59|149|33|6|2|,758|2|471|436|137|53|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
167,0|1|2|3|4|5|6|,727|425|264|138|67|58|49|,49.66532974984562|134.45931881561046|181.34298546680154|218.2598823281494|247.3287963277922|270.21809182552283|299.56698562847936|,9.927921053515837|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|13.994646941159324|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,725|2|425|402|125|45|4|,49.58919020606174|77.26591437150162|134.45931881561046|194.01595006099555|257.94942943873906|296.67835731752535|332.0640541267116|,9.834807622812558|1.3166077221839032|2.842170943040401e-14|17.528334069319854|11.414944676699216|10.506258654577593|2.7278729742332075|,0|727|425|402|125|45|4|,0|0|0|0|0|0|0|,0|0|9|28|17|5|1|,0|727|416|374|108|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|708|604|169|83|5|,0|0|0|0|0|0|0|,597|4|708|604|169|83|5|,0|0|60|90|10|13|1|,594|7|648|514|159|70|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
168,0|1|2|3|4|5|6|,565|569|297|168|102|43|66|,49.952632024626325|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779208|270.21809182552283|298.14729519019323|,9.995725919443437|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|13.414331134486867|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,558|7|569|465|145|63|3|,49.60982769269762|77.27903448408551|134.45931881561046|194.68070304251427|254.1166563719468|296.4207224070494|334.4053236362117|,9.572603836917281|1.9576506849928268|2.842170943040401e-14|17.73393453182057|10.454390961163766|11.053125946412448|3.9904819852490356|,0|565|569|465|145|63|3|,0|0|0|0|0|0|0|,0|82|50|97|17|30|0|,0|483|519|368|128|33|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|460|693|205|65|3|,0|0|0|0|0|0|0|,685|3|460|693|205|65|3|,0|0|37|253|40|14|1|,683|5|423|440|165|51|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
169,0|1|2|3|4|5|6|,631|381|269|128|95|58|49|,49.57765465101349|134.45931881561046|181.34298546680154|218.25988232814927|247.32879632779208|270.21809182552283|299.31028347372927|,9.938393348135733|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|13.91995450994021|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,627|4|381|397|153|47|2|,49.39019816249336|78.96145922654507|134.45931881561046|193.24566254048545|256.0057841635332|297.7090234139697|336.93989487807823|,9.687179998752692|1.6325743119487885|2.842170943040401e-14|17.255033479617445|11.10495478157801|11.789626811574745|2.1479677771334593|,0|631|381|397|153|47|2|,0|0|0|0|0|0|0|,0|3|5|50|31|9|1|,0|628|376|347|122|38|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|586|563|167|71|5|,0|0|0|0|0|0|0|,678|6|586|563|167|71|5|,0|0|40|133|27|16|0|,681|3|546|430|140|55|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
170,0|1|2|3|4|5|6|,635|488|240|146|73|56|56|,49.897895304003|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255228|299.17171965975405|,9.972287079244355|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|0.0|13.875199996353617|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,632|3|488|386|129|51|5|,49.74923281942208|81.21612538904925|134.4593188156105|195.30637132627507|257.2652346833962|296.02321007217836|331.28651745302506|,9.756094367933759|3.5327506656672574|0.0|17.902757635315368|11.34483435408758|9.943703922464636|3.9006726010933335|,0|635|488|386|129|51|5|,0|0|0|0|0|0|0|,0|30|12|51|19|13|0|,0|605|476|335|110|38|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|572|617|173|81|7|,0|0|0|0|0|0|0|,586|1|572|617|173|81|7|,0|0|65|148|44|33|1|,585|2|507|469|129|48|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
171,0|1|2|3|4|5|6|,542|459|303|131|77|40|52|,50.13220894067073|134.4593188156105|181.3429854668015|218.2598823281494|247.3287963277921|270.2180918255228|298.49279689970376|,9.729600376907435|0.0|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|0.0|15.874132713259037|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,540|2|459|434|117|46|6|,50.03517727186733|76.33075951758735|134.4593188156105|192.48610410467376|255.1541964979564|293.70980441269523|335.16240596676886|,9.615776325916995|0.5391206064200418|0.0|16.946984052933953|10.857302107783243|9.202048044293806|3.8275934184904212|,0|542|459|434|117|46|6|,0|0|0|0|0|0|0|,0|0|13|37|13|1|0|,0|542|446|397|104|45|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|514|676|169|72|6|,0|0|0|0|0|0|0|,737|10|514|676|169|72|6|,7|0|23|176|8|8|0|,736|3|491|500|161|64|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
172,0|1|2|3|4|5|6|,703|437|266|182|95|54|65|,49.94839650358141|134.45931881561046|181.34298546680154|218.25988232814927|247.32879632779208|270.2180918255229|301.1561923357639|,9.85238544228035|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|1.1368683772161603e-13|1.1368683772161603e-13|14.19594641581696|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,700|3|437|448|149|60|5|,49.8261978143602|78.46142398852852|134.45931881561046|196.34047481672405|255.62424570280862|298.0668187350476|338.22867554435834|,9.693226255347142|2.541790052906728|2.842170943040401e-14|18.131080516869755|11.002841073911558|9.695235333978625|1.7183742217067675|,0|703|437|448|149|60|5|,0|0|0|0|0|0|0|,0|19|12|69|23|20|0|,0|684|425|379|126|40|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|646|588|213|86|5|,0|0|0|0|0|0|0|,821|5|646|588|213|86|5|,42|0|76|133|42|25|1|,782|3|570|455|171|61|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
173,0|1|2|3|4|5|6|,764|513|286|124|103|53|58|,50.01059044497739|134.45931881561046|181.3429854668015|218.25988232814925|247.32879632779208|270.2180918255229|299.38939167599887|,9.993798846657883|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|1.1368683772161603e-13|15.179227084696155|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,761|3|513|410|156|55|3|,49.90275868171445|77.36391439267811|134.45931881561046|192.50809573706286|255.10528774689288|297.0395105177248|342.4705462443555|,9.86404874089759|1.519526933588019|2.842170943040401e-14|16.95646003580105|10.840875944129973|11.671296419795596|0.0|,0|764|513|410|156|55|3|,0|0|0|0|0|0|0|,0|65|32|59|22|6|2|,0|699|481|351|134|49|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|688|663|171|85|3|,0|0|0|0|0|0|0|,784|3|688|663|171|85|3|,0|0|89|204|26|23|2|,780|7|599|459|145|62|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
174,0|1|2|3|4|5|6|,749|532|261|162|78|59|58|,50.57091264449534|134.4593188156105|181.34298546680148|218.25988232814933|247.32879632779208|270.21809182552283|298.5861997905849|,10.126648220643188|0.0|0.0|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|12.40537153458117|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,742|7|532|423|137|57|1|,50.32070014538766|77.09343754990905|134.4593188156105|195.48137149880705|257.18623015528203|298.04672643335863|329.3361811524784|,9.839155768808101|0.9541024140317765|0.0|17.945790017144997|11.334051087912004|11.820037951820416|0.0|,0|749|532|423|137|57|1|,0|0|0|0|0|0|0|,0|0|17|66|28|12|0|,0|749|515|357|109|45|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|724|672|188|79|5|,0|0|0|0|0|0|0|,714|7|724|672|188|79|5|,0|0|117|197|23|25|1|,718|3|607|475|165|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
