Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
134,0|1|2|3|4|5|6|,547|446|248|154|60|55|60|,50.1384064824016|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277922|270.2180918255229|299.26915413968436|,10.388300304827299|0.0|2.842170943040401e-14|0.0|0.0|1.1368683772161603e-13|15.433574874975104|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,544|3|446|402|115|56|4|,49.98110984288825|78.6615304474892|134.4593188156105|195.48527928930787|258.27585069627196|296.5751016127616|336.9858895166029|,10.196631366723977|2.3045185906757406|0.0|17.94673028343167|11.433825384507323|11.876924765688667|8.596901832775067|,0|547|446|402|115|56|4|,0|0|0|0|0|0|0|,0|10|7|25|12|2|1|,0|537|439|377|103|54|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|508|609|184|91|6|,0|0|0|0|0|0|0|,520|2|508|609|184|91|6|,0|0|7|152|34|29|2|,519|3|501|457|150|62|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
135,0|1|2|3|4|5|6|,493|452|260|152|106|33|56|,49.767635656821575|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779213|270.2180918255228|300.73917009057004|,9.616258990946232|0.0|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|0.0|14.404001544764318|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,490|3|452|412|139|52|4|,49.59881807653704|77.34117376996136|134.4593188156105|194.96281149331818|252.76294561862025|298.2868160648103|332.61977242544765|,9.39755068153144|2.595310358524749|0.0|17.812974251871495|9.739295168621815|11.694023468172091|5.68734691607255|,0|493|452|412|139|52|4|,0|0|0|0|0|0|0|,0|10|35|65|13|13|0|,0|483|417|347|126|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|462|586|198|58|8|,0|0|0|0|0|0|0|,575|7|462|586|198|58|8|,0|0|58|176|46|12|2|,577|5|404|410|152|46|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
136,0|1|2|3|4|5|6|,527|359|242|124|82|56|44|,49.43146723368595|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779213|270.2180918255228|301.5265512538621|,10.32142701000192|0.0|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|0.0|14.362536665993012|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,522|5|359|366|138|39|5|,49.15957327826108|77.817196180043|134.4593188156105|193.85034943075541|256.6172060949872|297.54154132210607|332.60962872155824|,9.986957191199249|1.4851535107060967|0.0|17.4728049304573|11.239688601647732|9.595123807243835|2.672758747999873|,0|527|359|366|138|39|5|,0|0|0|0|0|0|0|,0|32|18|42|17|7|0|,0|495|341|324|121|32|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|457|501|168|71|5|,0|0|0|0|0|0|0|,648|5|457|501|168|71|5|,5|0|58|143|42|16|2|,644|4|399|358|126|55|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
137,0|1|2|3|4|5|6|,609|358|202|131|62|44|51|,50.098668946519226|134.4593188156105|181.34298546680154|218.2598823281494|247.32879632779222|270.21809182552283|298.6856736045408|,10.31282317789352|0.0|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|13.848802257234933|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,605|4|358|333|106|48|3|,49.91396783517836|78.03471203682382|134.4593188156105|195.86584879664105|256.83001332685006|296.25003544625446|337.65588413712277|,10.091081429628108|2.2554642239834712|0.0|18.03400921542239|11.278432471594217|10.132629044342387|2.025123441308352|,0|609|358|333|106|48|3|,0|0|0|0|0|0|0|,0|5|8|16|19|15|1|,0|604|350|317|87|33|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|574|503|153|63|2|,0|0|0|0|0|0|0|,480|3|574|503|153|63|2|,0|0|47|100|11|11|1|,477|6|527|403|142|52|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
138,0|1|2|3|4|5|6|,454|458|238|123|90|35|48|,50.35578139610326|134.4593188156105|181.34298546680157|218.25988232814925|247.32879632779213|270.21809182552283|298.7544007984013|,10.352023058208074|0.0|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|5.684341886080802e-14|13.346162482743047|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,448|6|458|361|125|47|1|,49.953717651296486|80.37654100834222|134.4593188156105|193.9213187464297|253.73779906715666|297.89624203549033|339.0878626552117|,9.811350902683753|2.8013040484822445|0.0|17.496815832553416|10.27726818925622|12.10623356723727|0.0|,0|454|458|361|125|47|1|,0|0|0|0|0|0|0|,0|52|34|49|23|7|1|,0|402|424|312|102|40|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|375|568|162|59|3|,0|0|0|0|0|0|0|,500|1|375|568|162|59|3|,0|0|22|146|35|12|0|,499|2|353|422|127|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
139,0|1|2|3|4|5|6|,459|319|250|130|65|43|43|,49.90481338452461|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|300.13534243743453|,9.712396909782875|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|12.75428856998428|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,457|2|319|380|108|42|1|,49.77070911137438|80.54763979935419|134.4593188156105|193.9724501825258|256.4421269426293|299.44008437279064|329.3361811524784|,9.518448910669063|1.869269550065681|0.0|17.513916390079654|11.20468306183599|12.073090510130326|0.0|,0|459|319|380|108|42|1|,0|0|0|0|0|0|0|,0|22|24|86|13|11|0|,0|437|295|294|95|31|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|410|440|149|60|3|,0|0|0|0|0|0|0|,447|6|410|440|149|60|3|,38|0|50|103|33|22|1|,412|2|360|337|116|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
140,0|1|2|3|4|5|6|,392|312|194|114|73|38|31|,49.48547814175891|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255229|300.75350595480757|,9.80693137232783|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|13.828898575574241|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,391|1|312|308|111|29|2|,49.40627852675382|80.45252760874786|134.4593188156105|195.00703170768998|255.1647713630512|298.7822869756578|329.3361811524784|,9.69345274622118|0.0|0.0|17.824927099722732|10.860821485582095|12.008283697829205|0.0|,0|392|312|308|111|29|2|,0|0|0|0|0|0|0|,0|0|16|17|13|4|0|,0|392|296|291|98|25|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|376|436|155|52|4|,0|0|0|0|0|0|0|,541|3|376|436|155|52|4|,0|0|18|92|23|9|1|,540|4|358|344|132|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
141,0|1|2|3|4|5|6|,513|316|182|117|75|45|40|,50.02176438561023|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779213|270.2180918255229|297.9701135938067|,10.523555953544825|0.0|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|1.1368683772161603e-13|14.45145655191535|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,509|4|316|299|120|37|3|,49.778711996097314|80.95018095112802|134.4593188156105|195.78872771689413|255.91228213944112|295.13201374048367|332.97334511812267|,10.195114661651239|3.54688195825816|0.0|18.017006065830522|11.081232533641371|10.855604812295146|2.571863304394423|,0|513|316|299|120|37|3|,0|0|0|0|0|0|0|,0|0|7|27|12|4|0|,0|513|309|272|108|33|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|484|427|167|63|5|,0|0|0|0|0|0|0|,584|7|484|427|167|63|5|,0|0|17|61|24|11|0|,588|3|467|366|143|52|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
142,0|1|2|3|4|5|6|,542|413|209|109|76|53|53|,50.65814345809156|134.45931881561046|181.34298546680157|218.25988232814922|247.3287963277921|270.2180918255229|300.45421703816174|,10.169683788141576|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|8.526512829121202e-14|1.1368683772161603e-13|14.988782918585931|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,539|3|413|318|129|48|5|,50.499152266031466|79.22356096488868|134.45931881561046|193.99689036581697|256.73292548577444|296.92569767304684|334.328002943265|,9.970143389149872|2.2194185318965105|2.842170943040401e-14|17.52203164181971|11.261271951954114|10.681973502512184|4.367249114965852|,0|542|413|318|129|48|5|,0|0|0|0|0|0|0|,0|15|36|28|22|11|2|,0|527|377|290|107|37|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|499|514|150|71|5|,0|0|0|0|0|0|0|,719|3|499|514|150|71|5|,31|0|64|111|23|17|0|,686|5|435|403|127|54|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
143,0|1|2|3|4|5|6|,652|384|241|117|65|49|57|,49.834480907812726|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779216|270.21809182552283|302.824672908648|,9.743298169137095|0.0|8.526512829121202e-14|1.4210854715202004e-13|2.842170943040401e-14|5.684341886080802e-14|14.695204183540888|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,647|5|384|358|114|52|5|,49.62783389688273|76.57460412215546|134.4593188156105|193.40800483210234|257.1671777259395|299.730454951682|335.0045396610937|,9.491819093353204|0.5562391417662355|0.0|17.315841973577022|11.33136666541855|11.177585049064882|5.229159807095545|,0|652|384|358|114|52|5|,0|0|0|0|0|0|0|,0|67|13|41|19|9|1|,0|585|371|317|95|43|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|548|530|155|75|5|,0|0|0|0|0|0|0|,674|4|548|530|155|75|5|,0|0|48|163|21|20|2|,671|7|500|367|134|55|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
144,0|1|2|3|4|5|6|,632|448|208|115|74|43|51|,50.58818846231163|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779213|270.21809182552283|301.8694683563982|,9.836835529564992|0.0|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|5.684341886080802e-14|15.099381511009568|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,626|6|448|323|117|48|3|,50.31461352193062|79.13117390873008|134.4593188156105|194.48677227502134|255.7411015107187|299.71001367246|336.4207432994095|,9.469732685595153|3.7033447724694155|0.0|17.676783935621962|11.035617819515315|12.660291317290659|6.5515144613572796|,0|632|448|323|117|48|3|,0|0|0|0|0|0|0|,0|48|19|61|14|11|1|,0|584|429|262|103|37|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|557|532|143|66|6|,0|0|0|0|0|0|0|,808|6|557|532|143|66|6|,0|0|65|117|16|17|1|,809|5|492|415|127|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
145,0|1|2|3|4|5|6|,753|427|278|103|65|50|44|,50.210544453021924|134.4593188156105|181.34298546680148|218.25988232814922|247.32879632779216|270.21809182552283|299.98398406288237|,9.985474690541832|0.0|0.0|1.4210854715202004e-13|2.842170943040401e-14|5.684341886080802e-14|14.793215889566083|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,749|4|427|381|115|40|4|,50.063789299192855|77.69044700751364|134.4593188156105|191.32314393587984|257.2806639355011|296.66857866764286|333.1380380152783|,9.807079602039584|1.3007049834846363|0.0|16.396125084755724|11.346874880149894|10.869039417957694|4.094019832758606|,0|753|427|381|115|40|4|,0|0|0|0|0|0|0|,0|0|0|13|4|6|2|,0|753|427|368|111|34|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|711|632|150|76|4|,0|0|0|0|0|0|0|,564|2|711|632|150|76|4|,0|0|52|138|19|15|1|,565|1|659|494|131|61|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
146,0|1|2|3|4|5|6|,522|581|262|172|72|45|60|,49.6874998735779|134.4593188156105|181.3429854668015|218.25988232814933|247.3287963277922|270.2180918255229|298.7318834379099|,9.74180290257154|0.0|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|13.870482748499622|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,521|1|581|434|117|57|3|,49.630002653240666|79.64355166927749|134.4593188156105|195.97364505240478|256.1323715192269|296.7949886276635|335.53288483259286|,9.662255590273663|0.0|0.0|18.057196654669355|11.135739662994782|11.223063723960124|5.387618543892824|,0|522|581|434|117|57|3|,0|0|0|0|0|0|0|,0|20|44|35|22|10|0|,0|502|537|399|95|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|474|688|192|75|7|,0|0|0|0|0|0|0|,695|8|474|688|192|75|7|,0|0|33|156|21|16|2|,699|4|441|532|171|59|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
147,0|1|2|3|4|5|6|,656|390|335|138|109|40|54|,48.914628920440265|134.4593188156105|181.34298546680154|218.2598823281494|247.3287963277921|270.2180918255228|301.8055219708498|,10.482462454329376|0.0|5.684341886080802e-14|2.842170943040401e-14|8.526512829121202e-14|0.0|14.79611550402743|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,652|4|390|473|149|51|3|,48.734818386508714|78.22374595128323|134.4593188156105|192.11366573501718|253.47357364261907|299.6850984504587|337.85272181749843|,10.258055516247058|2.059397852621982|0.0|16.781315179333895|10.143536635612563|12.18112343387579|6.508349028569125|,0|656|390|473|149|51|3|,0|0|0|0|0|0|0|,0|15|1|57|16|14|0|,0|641|389|416|133|37|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|603|624|194|60|8|,0|0|0|0|0|0|0|,747|2|603|624|194|60|8|,6|0|63|139|24|11|2|,739|4|540|485|170|49|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
148,0|1|2|3|4|5|6|,694|466|241|187|76|80|51|,49.285707527654694|134.4593188156105|181.34298546680157|218.2598823281493|247.3287963277921|270.2180918255227|302.09287369909174|,9.984156767894277|0.0|8.526512829121202e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|16.04223764840633|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,690|4|466|428|156|45|6|,49.12230333295296|77.47293111370378|134.4593188156105|197.47256423566142|259.0668965830386|298.06275982968543|332.31872771963884|,9.777811692300089|1.9939391620667914|0.0|18.310944393070816|11.44088491866368|12.152420881601365|6.669176870229377|,0|694|466|428|156|45|6|,0|0|0|0|0|0|0|,0|35|43|68|31|10|1|,0|659|423|360|125|35|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|622|566|198|88|9|,0|0|0|0|0|0|0|,618|0|622|566|198|88|9|,29|0|76|157|45|21|3|,584|6|546|409|153|67|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
149,0|1|2|3|4|5|6|,545|494|252|112|94|39|66|,50.090510981099655|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779208|270.2180918255229|298.7089304050964|,10.064023089397258|0.0|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|1.1368683772161603e-13|15.167631661335|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,539|6|494|364|133|60|6|,49.78051772992342|77.93823804509766|134.4593188156105|192.70203065490853|254.04069500757782|295.13856787749967|334.41255568106334|,9.676067923112926|2.2636250774020854|0.0|17.038567782160563|10.420223046784232|10.395058403704564|6.9160260668706925|,0|545|494|364|133|60|6|,0|0|0|0|0|0|0|,0|79|38|49|28|11|1|,0|466|456|315|105|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|441|602|153|75|5|,0|0|0|0|0|0|0|,786|4|441|602|153|75|5|,31|0|41|184|35|26|3|,755|4|400|418|118|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
150,0|1|2|3|4|5|6|,703|362|248|129|59|47|44|,50.28595613484543|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277922|270.2180918255229|300.3738400665888|,10.04596490274294|0.0|2.842170943040401e-14|0.0|0.0|1.1368683772161603e-13|12.837885443455733|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,700|3|362|377|106|42|2|,50.16253526362004|79.08415942076583|134.4593188156105|193.9750270984033|257.47782357678585|298.63259936127974|336.93989487807823|,9.885371184960478|3.8594019769589774|0.0|17.514773828958656|11.371074250743419|10.282875791439572|2.1479677771334593|,0|703|362|377|106|42|2|,0|0|0|0|0|0|0|,0|36|14|29|19|3|1|,0|667|348|348|87|39|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|641|529|150|68|2|,0|0|0|0|0|0|0|,435|2|641|529|150|68|2|,0|0|104|110|31|16|0|,433|4|537|419|119|52|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
151,0|1|2|3|4|5|6|,407|469|229|147|72|31|50|,50.49089178219182|134.45931881561046|181.34298546680154|218.25988232814936|247.3287963277922|270.2180918255228|297.7494667787328|,10.42160256318549|2.842170943040401e-14|5.684341886080802e-14|0.0|0.0|0.0|12.155694809084348|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,404|3|469|376|103|48|2|,50.26041108689288|81.52895874911557|134.45931881561046|195.77592120780716|254.21780759409933|296.4333536798268|329.3361811524784|,10.108786209782343|1.7194065277066277|2.842170943040401e-14|18.014149051597446|10.498863668721187|10.517308539226203|0.0|,0|407|469|376|103|48|2|,0|0|0|0|0|0|0|,0|0|48|48|8|11|1|,0|407|421|328|95|37|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|387|565|174|53|2|,0|0|0|0|0|0|0|,563|2|387|565|174|53|2|,0|0|37|165|34|13|0|,557|8|350|400|140|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
152,0|1|2|3|4|5|6|,508|312|241|117|78|42|38|,50.120332897902344|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779208|270.21809182552283|302.1056266553225|,10.13926780055417|0.0|8.526512829121202e-14|1.4210854715202004e-13|1.1368683772161603e-13|5.684341886080802e-14|13.111526292081987|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,502|6|312|358|120|36|2|,49.78444358207786|78.22307232188385|134.4593188156105|193.40800483210234|255.34004975199787|300.44126957357867|332.0640541267116|,9.71772014788591|1.986744974756395|0.0|17.31584197357702|10.917498134050803|11.332157105652042|2.7278729742332075|,0|508|312|358|120|36|2|,0|0|0|0|0|0|0|,0|27|11|32|11|5|0|,0|481|301|326|109|31|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|439|470|163|56|5|,0|0|0|0|0|0|0|,507|2|439|470|163|56|5|,0|0|37|80|22|14|1|,501|8|402|390|141|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
153,0|1|2|3|4|5|6|,478|350|213|140|78|48|44|,49.88947176436079|134.4593188156105|181.3429854668016|218.25988232814936|247.32879632779208|270.2180918255228|300.6702715681629|,10.236678329952687|0.0|1.1368683772161603e-13|0.0|1.1368683772161603e-13|0.0|15.02594010294094|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,470|8|350|353|126|40|4|,49.403654124317626|78.43125811689607|134.4593188156105|195.98424767810093|256.0485279459752|297.6672869610197|330.70011763959496|,9.609500976448055|2.7487309534670117|0.0|18.059440961294086|11.115520418601877|12.19022496488436|2.362407293982971|,0|478|350|353|126|40|4|,0|0|0|0|0|0|0|,0|0|4|21|14|3|1|,0|478|346|332|112|37|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|452|501|179|68|7|,0|0|0|0|0|0|0|,565|4|452|501|179|68|7|,0|0|17|72|35|21|0|,566|3|435|429|144|47|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
154,0|1|2|3|4|5|6|,530|388|237|147|86|44|46|,50.56762543053382|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779208|270.21809182552283|302.5543578295463|,9.675051422218855|0.0|8.526512829121202e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|15.784400711700991|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,527|3|388|384|130|40|6|,50.40459866154899|79.20599451553592|134.4593188156105|195.47523504653623|255.07594249625484|298.1568986448266|331.87075239434495|,9.45655298228966|1.7629330075221836|0.0|17.944311688386975|10.83090227813581|11.666456282262809|3.792891326863434|,0|530|388|384|130|40|6|,0|0|0|0|0|0|0|,0|8|18|76|21|12|2|,0|522|370|308|109|28|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|492|511|164|58|5|,0|0|0|0|0|0|0|,582|4|492|511|164|58|5|,40|0|45|141|24|12|3|,542|5|447|370|140|46|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
155,0|1|2|3|4|5|6|,506|410|223|113|69|53|43|,49.89190408395159|134.4593188156105|181.34298546680157|218.25988232814927|247.32879632779213|270.2180918255229|298.084333945935|,9.960112922048385|0.0|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|12.676469435342574|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,502|4|410|336|122|41|2|,49.66128334801733|78.83480644370154|134.4593188156105|193.7584894707667|257.2725066669702|296.3220077040857|334.2120219038451|,9.650264082394349|4.172183511334676|0.0|17.4412482673563|11.345798737321614|10.029820002175645|4.875840751366667|,0|506|410|336|122|41|2|,0|0|0|0|0|0|0|,0|74|25|36|18|6|1|,0|432|385|300|104|35|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|412|527|142|72|1|,0|0|0|0|0|0|0|,664|6|412|527|142|72|1|,33|0|21|127|21|6|0|,631|6|391|400|121|66|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
156,0|1|2|3|4|5|6|,611|344|227|126|68|40|63|,50.586621846298975|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779216|270.2180918255228|297.82781425327573|,10.095451446576734|0.0|8.526512829121202e-14|1.4210854715202004e-13|2.842170943040401e-14|0.0|11.94182302447409|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,605|6|344|353|108|62|1|,50.290696792643296|80.42573142324598|134.4593188156105|194.52012145697103|255.80631317880344|297.10777018890354|342.4705462443555|,9.686332159354832|4.3325186693466|0.0|17.686776342047814|11.05332964905181|10.594529466709298|0.0|,0|611|344|353|108|62|1|,0|0|0|0|0|0|0|,0|26|32|53|17|19|0|,0|585|312|300|91|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|566|460|152|69|3|,0|0|0|0|0|0|0|,589|4|566|460|152|69|3|,40|0|94|105|26|22|0|,552|2|472|355|126|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
157,0|1|2|3|4|5|6|,510|418|214|116|69|46|43|,49.0009013024242|134.4593188156105|181.34298546680157|218.25988232814925|247.32879632779213|270.2180918255229|302.53952781819635|,9.460475220773153|0.0|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|1.1368683772161603e-13|14.37883009720336|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,508|2|418|330|115|40|3|,48.881909697004424|79.22476907904722|134.4593188156105|194.3198340604874|256.48451452688437|300.1348303058171|334.60216131658734|,9.286539710287048|0.811178744164792|0.0|17.62573067123693|11.21341890824485|11.628154384221393|7.447220567270551|,0|510|418|330|115|40|3|,0|0|0|0|0|0|0|,0|9|17|25|14|7|2|,0|501|401|305|101|33|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|465|553|157|64|3|,0|0|0|0|0|0|0|,656|6|465|553|157|64|3|,12|0|26|161|27|6|0|,647|2|439|392|130|58|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
158,0|1|2|3|4|5|6|,613|393|236|113|82|38|52|,50.55596135285657|134.45931881561046|181.34298546680157|218.25988232814927|247.32879632779213|270.2180918255229|299.9476324185807|,9.649277245498547|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|13.449306969199649|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,611|2|393|349|120|50|2|,50.464230052140174|78.57987372171472|134.45931881561046|193.29602084024654|254.57707323540683|298.6629755502555|332.0640541267116|,9.530039618263595|1.9608714155972535|2.842170943040401e-14|17.274082303343487|10.647555299612636|12.037966424133918|2.7278729742332075|,0|613|393|349|120|50|2|,0|0|0|0|0|0|0|,0|36|31|42|15|7|0|,0|577|362|307|105|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|551|520|158|66|4|,0|0|0|0|0|0|0|,747|4|551|520|158|66|4|,0|0|49|144|46|15|0|,743|8|502|376|112|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
159,0|1|2|3|4|5|6|,679|443|206|136|60|42|49|,49.8500555592096|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277922|270.21809182552283|300.64950690400616|,9.926000511755639|0.0|8.526512829121202e-14|0.0|0.0|5.684341886080802e-14|15.126553579431867|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,671|8|443|342|102|45|4|,49.5083189175408|78.51321637917997|134.4593188156105|196.0233888970451|256.7538003562694|297.7616374718931|333.1380380152783|,9.47467013305731|1.2539306569806137|0.0|18.067669867544417|11.265034457927982|12.062306195731551|4.094019832758606|,0|679|443|342|102|45|4|,0|0|0|0|0|0|0|,0|30|25|40|14|13|0|,0|649|418|302|88|32|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|608|543|152|64|7|,0|0|0|0|0|0|0|,445|0|608|543|152|64|7|,25|0|150|212|38|23|2|,420|1|458|331|114|41|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
160,0|1|2|3|4|5|6|,398|420|213|95|73|33|44|,50.438810142750995|134.4593188156105|181.3429854668016|218.25988232814922|247.32879632779216|270.2180918255228|301.28646617653624|,9.766067384475251|0.0|1.1368683772161603e-13|1.4210854715202004e-13|2.842170943040401e-14|0.0|16.31307220503407|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,397|1|420|308|106|39|5|,50.370763547289314|77.45330854103534|134.4593188156105|192.72969066754192|254.45470907708562|296.82374532086305|336.09568885078704|,9.683668683417961|0.0|0.0|17.050066456109157|10.598513579699793|11.06543093489903|4.442576833064722|,0|398|420|308|106|39|5|,0|0|0|0|0|0|0|,0|10|2|22|16|7|1|,0|388|418|286|90|32|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|370|571|137|49|7|,0|0|0|0|0|0|0|,595|1|370|571|137|49|7|,0|0|13|104|20|6|4|,590|6|357|467|117|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
